,loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),label
932,2024-06-17T17:32:18.586+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.208519875,-0.763580322265625,0.534332275390625,-0.3699798583984375,3950.193456875,-1.075815871132277,-1.071911629547831,-0.6116338342014644,-0.08829265832901,0.1152574419975281,0.3011835813522339,-0.0500581264495849,-0.0553460121154785,0.0289621353149414,XArbitraryZVertical,-0.4717950808331555,-0.2855778693142865,-0.2880271422001993,0.7828761352314456,-0.7189237475395203,0.5742058753967285,-0.3917093575000763,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
933,2024-06-17T17:32:18.621+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.243667875,-0.7449188232421875,0.53070068359375,-0.4091796875,3950.223582875,-1.073316395788985,-1.068659241918134,-0.6187264242761388,-0.0399435684084892,0.0466997660696506,0.1960295885801315,-0.0480420589447021,-0.0452233552932739,0.0194557905197143,XArbitraryZVertical,-0.4731906301823114,-0.2829361569895785,-0.2858631283492564,0.7837857898722853,-0.7140581607818604,0.5799981355667114,-0.3920755088329315,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
934,2024-06-17T17:32:18.657+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.278814875,-0.735687255859375,0.5261993408203125,-0.4223480224609375,3950.253709875,-1.070388974128909,-1.066319807476073,-0.6227692659066555,0.05041429027915,-0.0290091075003147,0.1192827075719833,-0.0338384509086608,-0.0525861978530883,-0.016571432352066,XArbitraryZVertical,-0.473708546549155,-0.2815956014524654,-0.2841556899904489,0.7845760498328583,-0.7110803127288818,0.5832867622375488,-0.392608255147934,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
935,2024-06-17T17:32:18.692+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.313961875,-0.7040557861328125,0.5192108154296875,-0.4296112060546875,3950.283835875,-1.067004667005678,-1.065541415381563,-0.6242507807310994,0.0431152991950511,-0.0540164820849895,0.0414618104696273,-0.0256391763687133,-0.0584275126457214,-0.0339385867118835,XArbitraryZVertical,-0.4735854740217484,-0.2816830082905299,-0.2826039532349988,0.7851792588506807,-0.7100175619125366,0.5844895243644714,-0.3927429616451263,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
936,2024-06-17T17:32:18.727+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.349109875,-0.6921234130859375,0.5426025390625,-0.4391021728515625,3950.344088875,-1.06960004523461,-1.072708232418139,-0.6181398564019344,-0.0273689869791269,-0.0888295397162437,-0.1021661087870598,0.0124320983886718,-0.0479497909545898,-0.0494229793548584,XArbitraryZVertical,-0.4730555345910403,-0.2855638183809949,-0.2836106504528775,0.7837326188084807,-0.7159385085105896,0.5795202255249023,-0.3893435299396515,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
937,2024-06-17T17:32:18.762+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.384256875,-0.665435791015625,0.5375213623046875,-0.447998046875,3950.374214875,-1.071888914791032,-1.076633351434727,-0.6131005801676009,-0.0076953503303229,-0.0850168243050575,-0.1221998706459999,0.05499929189682,-0.0639314651489257,-0.0546706318855285,XArbitraryZVertical,-0.472366815827483,-0.287948444309511,-0.2849709529418007,0.7827814604326181,-0.7200230360031128,0.5754060745239258,-0.3879105746746063,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
938,2024-06-17T17:32:18.797+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.419404875,-0.6727447509765625,0.5643310546875,-0.4748687744140625,3950.404341875,-1.072971059377477,-1.08061310681898,-0.6072315854126639,0.0114999152719974,-0.1558840721845627,-0.1845150887966156,0.0647991895675659,-0.0247129797935485,-0.051927626132965,XArbitraryZVertical,-0.4712581740808006,-0.2908661309841696,-0.2860775048264553,0.7819669734403074,-0.7245281338691711,0.5705961585044861,-0.3866252601146698,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
939,2024-06-17T17:32:18.832+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.454551875,-0.6707916259765625,0.59527587890625,-0.508636474609375,3950.434467875,-1.075431372536815,-1.084830623859114,-0.6016831572922775,0.0246386192739009,-0.1393213421106339,-0.1941851079463959,0.0588660240173339,0.0065552592277526,-0.0911574363708496,XArbitraryZVertical,-0.4704899516544382,-0.2934616703064375,-0.2875805263627143,0.7809078209012961,-0.7289405465126038,0.5660308599472046,-0.3850389122962952,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
940,2024-06-17T17:32:18.867+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.489699875,-0.696319580078125,0.5704498291015625,-0.5098876953125,3950.464593875,-1.075234551263287,-1.087419257636231,-0.5949187776125013,0.1012128889560699,-0.178889736533165,-0.2185660898685455,0.0625165700912475,0.0348343849182128,-0.1237151026725769,XArbitraryZVertical,-0.4687211551170938,-0.2963777789089737,-0.2887674026656007,0.7804319938531471,-0.7333081960678101,0.5604414939880371,-0.3849213719367981,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
941,2024-06-17T17:32:18.903+02:00,1718638337.998813,53.22828310613551,10.40335337945213,33.43019,0.0,0.3079722,-1,-1,3.359021318325047,4.747790308746448,-9999,3950.524846875,-0.666656494140625,0.63861083984375,-0.469818115234375,3950.494720875,-1.076267895166569,-1.089677762725914,-0.5879495507394283,-0.0195856317877769,-0.0560482069849968,-0.2832977473735809,0.0391644239425659,0.0215463042259216,-0.1309593617916107,XArbitraryZVertical,-0.4670224503255844,-0.2989295104562103,-0.2905694693227997,0.7798079415331922,-0.7376201152801514,0.5546560287475586,-0.3850623667240143,0,0,0,-1,-1,3947.893807375,unknown,2,2024-06-17T17:32:16.271+02:00,2024-06-17T17:02:09.908+02:00,616,1.930575,0.0,0.0,497.098,0,0,2024-06-17T17:32:16.271+02:00,
