,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label
1600,2024-05-28T12:29:14.671+02:00,21467.88939816667,2.046646118164062,-0.1860504150390625,-0.3955841064453125,
1601,2024-05-28T12:29:14.681+02:00,21467.89936016667,0.834442138671875,0.14404296875,-0.1946258544921875,
1602,2024-05-28T12:29:14.691+02:00,21467.90932216667,0.05670166015625,0.465789794921875,-0.2927398681640625,
1603,2024-05-28T12:29:14.701+02:00,21467.91928416667,-0.119781494140625,0.513092041015625,-0.4356536865234375,
1604,2024-05-28T12:29:14.711+02:00,21467.92924716667,0.0436553955078125,0.4356689453125,-0.4397430419921875,
1605,2024-05-28T12:29:14.721+02:00,21467.93920916667,0.387115478515625,0.3422088623046875,-0.42236328125,
1606,2024-05-28T12:29:14.731+02:00,21467.94917116667,0.6221466064453125,0.337249755859375,-0.483856201171875,
1607,2024-05-28T12:29:14.741+02:00,21467.95913416667,0.5879974365234375,0.427154541015625,-0.576812744140625,
1608,2024-05-28T12:29:14.751+02:00,21467.96909616667,0.405548095703125,0.528717041015625,-0.6115570068359375,
1609,2024-05-28T12:29:14.761+02:00,21467.97905816667,0.2769622802734375,0.6027374267578125,-0.5893707275390625,
1610,2024-05-28T12:29:14.771+02:00,21467.98902016667,0.242340087890625,0.6627349853515625,-0.5214080810546875,
1611,2024-05-28T12:29:14.781+02:00,21467.99898316667,0.2911224365234375,0.69635009765625,-0.4410552978515625,
1612,2024-05-28T12:29:14.791+02:00,21468.00894516667,0.3546905517578125,0.686431884765625,-0.3892364501953125,
1613,2024-05-28T12:29:14.801+02:00,21468.01890716667,0.382720947265625,0.6408538818359375,-0.337921142578125,
1614,2024-05-28T12:29:14.811+02:00,21468.02887016667,0.3847198486328125,0.5888214111328125,-0.283599853515625,
1615,2024-05-28T12:29:14.821+02:00,21468.03883216667,0.3518524169921875,0.5438690185546875,-0.240570068359375,
1616,2024-05-28T12:29:14.831+02:00,21468.04879416667,0.3032989501953125,0.498626708984375,-0.1771392822265625,
1617,2024-05-28T12:29:14.841+02:00,21468.05875616667,0.2448272705078125,0.5011444091796875,-0.2464599609375,
1618,2024-05-28T12:29:14.851+02:00,21468.06871916667,0.213958740234375,0.60540771484375,-0.265777587890625,
1619,2024-05-28T12:29:14.861+02:00,21468.07868116667,0.196990966796875,0.6883697509765625,-0.190216064453125,
1620,2024-05-28T12:29:14.870+02:00,21468.08864316667,0.1434783935546875,0.62646484375,-0.22125244140625,
1621,2024-05-28T12:29:14.880+02:00,21468.09860616667,0.1060638427734375,0.5204010009765625,-0.26092529296875,
1622,2024-05-28T12:29:14.890+02:00,21468.10856816667,0.0945281982421875,0.46807861328125,-0.240814208984375,
1623,2024-05-28T12:29:14.900+02:00,21468.11853016667,0.108642578125,0.45208740234375,-0.2397918701171875,
1624,2024-05-28T12:29:14.910+02:00,21468.12849216667,0.14495849609375,0.4442901611328125,-0.2896270751953125,
1625,2024-05-28T12:29:14.920+02:00,21468.13845516667,0.14788818359375,0.4667816162109375,-0.33203125,
1626,2024-05-28T12:29:14.930+02:00,21468.14841716667,0.11163330078125,0.5220489501953125,-0.3300323486328125,
1627,2024-05-28T12:29:14.940+02:00,21468.15837916667,0.11590576171875,0.5334625244140625,-0.2992095947265625,
1628,2024-05-28T12:29:14.950+02:00,21468.16834216667,0.0598297119140625,0.470306396484375,-0.3096160888671875,
1629,2024-05-28T12:29:14.960+02:00,21468.17830416667,0.03271484375,0.466461181640625,-0.2705078125,
1630,2024-05-28T12:29:14.970+02:00,21468.18826616667,0.0615692138671875,0.5572967529296875,-0.2795867919921875,
1631,2024-05-28T12:29:14.980+02:00,21468.19822816667,0.0538482666015625,0.5876007080078125,-0.2331695556640625,
1632,2024-05-28T12:29:14.990+02:00,21468.20819116667,0.1048126220703125,0.5171966552734375,-0.413665771484375,
1633,2024-05-28T12:29:15.000+02:00,21468.21815316667,0.240875244140625,0.6066436767578125,-0.50543212890625,
1634,2024-05-28T12:29:15.010+02:00,21468.22811516667,0.23065185546875,0.80218505859375,-0.4117431640625,
1635,2024-05-28T12:29:15.020+02:00,21468.23807816667,0.10870361328125,0.97003173828125,-0.52032470703125,
1636,2024-05-28T12:29:15.030+02:00,21468.24804016667,0.06414794921875,1.126205444335938,-0.6502838134765625,
1637,2024-05-28T12:29:15.040+02:00,21468.25800216667,0.0868682861328125,1.26690673828125,-0.734405517578125,
1638,2024-05-28T12:29:15.050+02:00,21468.26796416667,0.0858154296875,1.387619018554688,-0.744720458984375,
1639,2024-05-28T12:29:15.060+02:00,21468.27792716667,0.002044677734375,1.493377685546875,-0.6906280517578125,
1640,2024-05-28T12:29:15.070+02:00,21468.28788916667,-0.020904541015625,1.610275268554688,-0.7491455078125,
1641,2024-05-28T12:29:15.080+02:00,21468.29785116667,0.0108642578125,1.765945434570312,-0.77301025390625,
1642,2024-05-28T12:29:15.090+02:00,21468.30781416667,-0.00689697265625,1.815170288085938,-0.7626190185546875,
1643,2024-05-28T12:29:15.102+02:00,21468.31777616667,-0.109527587890625,1.719528198242188,-0.7787933349609375,
1644,2024-05-28T12:29:15.110+02:00,21468.32773816667,-0.169097900390625,1.596099853515625,-0.8733673095703125,
1645,2024-05-28T12:29:15.119+02:00,21468.33770016667,-0.1378631591796875,1.53912353515625,-0.9964599609375,
1646,2024-05-28T12:29:15.130+02:00,21468.34766316667,-0.093963623046875,1.499832153320312,-1.052032470703125,
