,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),label
302,2024-04-17T12:59:37.116+02:00,126118.215859,-0.285675048828125,-0.0828094482421875,-1.246292114257812,126118.195903,-0.6405627652004867,-0.3819515195721285,0.1628118872502011,-4.095126628875732,-0.4231826663017273,0.4389341473579407,0.1344348192214966,0.0182184875011444,-0.2083255052566528,XArbitraryZVertical,0.0162148328263316,-0.2047031514916937,-0.3227363704447894,0.9239454080447062,-0.3678028285503387,-0.1620935499668121,-0.9156674146652222,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
303,2024-04-17T12:59:37.151+02:00,126118.250782,-0.240234375,0.0787811279296875,-1.163131713867188,126118.195903,-0.6405627652004867,-0.3819515195721285,0.1628118872502011,-4.095126628875732,-0.4231826663017273,0.4389341473579407,0.1344348192214966,0.0182184875011444,-0.2083255052566528,XArbitraryZVertical,0.0162148328263316,-0.2047031514916937,-0.3227363704447894,0.9239454080447062,-0.3678028285503387,-0.1620935499668121,-0.9156674146652222,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
304,2024-04-17T12:59:37.186+02:00,126118.285705,-0.3184661865234375,0.3570556640625,-1.192977905273438,126118.255771,-0.7201661959698795,-0.3963362597148442,-0.0448073023814445,-3.705371141433716,-0.3488265872001648,-0.4796063303947449,0.1454192698001862,0.0339888930320739,-0.2415760159492493,XArbitraryZVertical,-0.0899061823911822,-0.1764625776893817,-0.341241888974564,0.9188753929496852,-0.3856537640094757,0.0447923094034194,-0.9215556979179382,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
305,2024-04-17T12:59:37.221+02:00,126118.320627,-0.4438934326171875,0.490478515625,-1.188568115234375,126118.315638,-0.8484473869412277,-0.4632883200575266,-0.2407218111861414,-3.255581378936768,-0.9759842157363892,-0.4950153529644012,0.0307166576385498,0.2430417239665985,-0.3633689880371094,XArbitraryZVertical,-0.2003182539745609,-0.1596116903260524,-0.3725988710578984,0.891945569650333,-0.4340066015720367,0.2384036928415298,-0.8687934279441833,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
306,2024-04-17T12:59:37.256+02:00,126118.35555,-0.515899658203125,0.455841064453125,-1.138671875,126118.315638,-0.8484473869412277,-0.4632883200575266,-0.2407218111861414,-3.255581378936768,-0.9759842157363892,-0.4950153529644012,0.0307166576385498,0.2430417239665985,-0.3633689880371094,XArbitraryZVertical,-0.2003182539745609,-0.1596116903260524,-0.3725988710578984,0.891945569650333,-0.4340066015720367,0.2384036928415298,-0.8687934279441833,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
307,2024-04-17T12:59:37.291+02:00,126118.390473,-0.5728302001953125,0.4695281982421875,-1.170074462890625,126118.375506,-0.9440599026947158,-0.5522959876324183,-0.3503515306271197,-1.863889455795288,-1.122262477874756,-0.3151021897792816,-0.0691022276878356,0.0470919013023376,-0.365234375,XArbitraryZVertical,-0.2714181389282408,-0.1628775289698942,-0.3884512029404598,0.8653952726161711,-0.4927722811698914,0.3432280123233795,-0.799606204032898,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
308,2024-04-17T12:59:37.326+02:00,126118.425396,-0.5132598876953125,0.4863739013671875,-0.97149658203125,126118.375506,-0.9440599026947158,-0.5522959876324183,-0.3503515306271197,-1.863889455795288,-1.122262477874756,-0.3151021897792816,-0.0691022276878356,0.0470919013023376,-0.365234375,XArbitraryZVertical,-0.2714181389282408,-0.1628775289698942,-0.3884512029404598,0.8653952726161711,-0.4927722811698914,0.3432280123233795,-0.799606204032898,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
309,2024-04-17T12:59:37.361+02:00,126118.460318,-0.629364013671875,0.397918701171875,-0.963287353515625,126118.435374,-1.016876242672367,-0.6534712526505994,-0.4197388935703039,-0.9735302329063416,-1.371658802032471,-0.3264138400554657,0.044232964515686,0.0937292575836181,-0.2367651462554932,XArbitraryZVertical,-0.3251678055513878,-0.1781495288783147,-0.3925353605567831,0.841691575129292,-0.5551736354827881,0.4075220227241516,-0.7250573039054871,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
310,2024-04-17T12:59:37.396+02:00,126118.495241,-0.6928253173828125,0.254913330078125,-0.81842041015625,126118.435374,-1.016876242672367,-0.6534712526505994,-0.4197388935703039,-0.9735302329063416,-1.371658802032471,-0.3264138400554657,0.044232964515686,0.0937292575836181,-0.2367651462554932,XArbitraryZVertical,-0.3251678055513878,-0.1781495288783147,-0.3925353605567831,0.841691575129292,-0.5551736354827881,0.4075220227241516,-0.7250573039054871,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
311,2024-04-17T12:59:37.431+02:00,126118.530164,-0.70416259765625,0.271148681640625,-0.96990966796875,126118.495241,-1.068944288415206,-0.7707050516359452,-0.4436475661313941,-0.898557186126709,-1.595933675765991,-0.2574496865272522,-0.062831163406372,-0.1913827061653137,-0.1664853096008301,XArbitraryZVertical,-0.362221885430713,-0.2116871253517475,-0.3893006892796377,0.8200176152862867,-0.62920081615448,0.4292367696762085,-0.6479677557945251,0,0,0,-1,-1,126113.940316875,walking,2,2024-04-17T12:59:32.839+02:00,,0,0,0,0,0,0,0,,735044375.4529403,0,-1.16,99.67204,
