loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2024-06-20T17:46:04.933+02:00,4078.862160916667,0.033477783203125,-0.5647430419921875,-0.8466644287109375
2024-06-20T17:46:04.935+02:00,4078.872217916667,0.0325164794921875,-0.5445709228515625,-0.8235626220703125
2024-06-20T17:46:04.939+02:00,4078.882275916667,-0.01385498046875,-0.5089874267578125,-0.85015869140625
2024-06-20T17:46:04.950+02:00,4078.892332916667,-0.0590057373046875,-0.4544677734375,-0.8818511962890625
2024-06-20T17:46:04.959+02:00,4078.902390916667,-0.058258056640625,-0.4211273193359375,-0.891815185546875
2024-06-20T17:46:04.970+02:00,4078.912447916667,-0.033660888671875,-0.4263916015625,-0.89288330078125
2024-06-20T17:46:04.979+02:00,4078.922505916667,-0.01336669921875,-0.4512786865234375,-0.8845977783203125
2024-06-20T17:46:04.990+02:00,4078.932562916667,-0.0076446533203125,-0.475189208984375,-0.879608154296875
2024-06-20T17:46:05.000+02:00,4078.942620916667,-0.0144195556640625,-0.490509033203125,-0.8690948486328125
2024-06-20T17:46:05.010+02:00,4078.952677916667,-0.026275634765625,-0.500701904296875,-0.8625946044921875
2024-06-20T17:46:05.020+02:00,4078.962735916667,-0.037872314453125,-0.4992828369140625,-0.8568878173828125
2024-06-20T17:46:05.030+02:00,4078.972792916667,-0.0364837646484375,-0.4781341552734375,-0.854034423828125
2024-06-20T17:46:05.040+02:00,4078.982850916667,-0.02593994140625,-0.4619293212890625,-0.8575286865234375
2024-06-20T17:46:05.054+02:00,4078.992907916667,-0.0169525146484375,-0.453765869140625,-0.868438720703125
2024-06-20T17:46:05.062+02:00,4079.002965916667,-0.0151214599609375,-0.446014404296875,-0.8751068115234375
2024-06-20T17:46:05.070+02:00,4079.013022916667,-0.0136566162109375,-0.450469970703125,-0.8778839111328125
2024-06-20T17:46:05.080+02:00,4079.023080916667,-0.01287841796875,-0.455810546875,-0.8845367431640625
2024-06-20T17:46:05.091+02:00,4079.033137916667,-0.0139007568359375,-0.4616241455078125,-0.8931732177734375
2024-06-20T17:46:05.100+02:00,4079.043195916667,-0.01312255859375,-0.461700439453125,-0.8874969482421875
2024-06-20T17:46:05.110+02:00,4079.053252916667,-0.0131378173828125,-0.4624481201171875,-0.88037109375
2024-06-20T17:46:05.121+02:00,4079.063310916667,-0.0118255615234375,-0.459197998046875,-0.8743896484375
2024-06-20T17:46:05.131+02:00,4079.073367916667,-0.0119781494140625,-0.4537506103515625,-0.8616180419921875
2024-06-20T17:46:05.141+02:00,4079.083425916667,-0.01214599609375,-0.4519195556640625,-0.8539276123046875
2024-06-20T17:46:05.151+02:00,4079.093482916667,-0.0157012939453125,-0.4617919921875,-0.8537139892578125
2024-06-20T17:46:05.161+02:00,4079.103540916667,-0.0171356201171875,-0.4596099853515625,-0.859344482421875
2024-06-20T17:46:05.171+02:00,4079.113598916667,-0.017120361328125,-0.443603515625,-0.8564453125
2024-06-20T17:46:05.181+02:00,4079.123655916667,-0.010894775390625,-0.438018798828125,-0.87908935546875
2024-06-20T17:46:05.191+02:00,4079.133713916667,-0.0045013427734375,-0.4412689208984375,-0.896636962890625
2024-06-20T17:46:05.201+02:00,4079.143770916667,-0.0037384033203125,-0.4501953125,-0.9027099609375
2024-06-20T17:46:05.211+02:00,4079.153828916667,-0.00439453125,-0.4633636474609375,-0.8905181884765625
2024-06-20T17:46:05.221+02:00,4079.163885916667,-0.006866455078125,-0.474273681640625,-0.8899993896484375
