loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2024-06-20T17:22:13.293+02:00,3386.490387625,-0.8385467529296875,0.5511932373046875,0.0069732666015625
2024-06-20T17:22:13.294+02:00,3386.510368625,-0.8362579345703125,0.547760009765625,0.0145263671875
2024-06-20T17:22:13.299+02:00,3386.530348625,-0.832000732421875,0.5575714111328125,0.000457763671875
2024-06-20T17:22:13.300+02:00,3386.550329625,-0.8315277099609375,0.5645904541015625,0.0106964111328125
2024-06-20T17:22:13.300+02:00,3386.570310625,-0.835723876953125,0.550628662109375,0.014923095703125
2024-06-20T17:22:13.303+02:00,3386.590292625,-0.8319091796875,0.5462646484375,0.0068817138671875
2024-06-20T17:22:13.304+02:00,3386.610274625,-0.82958984375,0.5566558837890625,0.0093841552734375
2024-06-20T17:22:13.304+02:00,3386.630255625,-0.8427276611328125,0.5542144775390625,0.0117340087890625
2024-06-20T17:22:13.304+02:00,3386.650236625,-0.81884765625,0.5573577880859375,0.004608154296875
2024-06-20T17:22:13.304+02:00,3386.670216625,-0.8293914794921875,0.563751220703125,0.0084075927734375
2024-06-20T17:22:13.305+02:00,3386.690195625,-0.840576171875,0.54150390625,0.004425048828125
2024-06-20T17:22:13.305+02:00,3386.710175625,-0.8381805419921875,0.5566864013671875,-0.0048370361328125
2024-06-20T17:22:13.305+02:00,3386.730153625,-0.84527587890625,0.545440673828125,-0.00738525390625
2024-06-20T17:22:13.305+02:00,3386.750132625,-0.8212738037109375,0.5504150390625,-0.0106201171875
2024-06-20T17:22:13.305+02:00,3386.760184625,-0.8192901611328125,0.555419921875,-0.0113677978515625
2024-06-20T17:22:13.306+02:00,3386.770243625,-0.8268890380859375,0.55499267578125,-0.0179901123046875
2024-06-20T17:22:13.306+02:00,3386.780301625,-0.827362060546875,0.5601348876953125,-0.009613037109375
2024-06-20T17:22:13.306+02:00,3386.790358625,-0.829315185546875,0.5611419677734375,-0.001007080078125
2024-06-20T17:22:13.306+02:00,3386.800416625,-0.8411102294921875,0.5515289306640625,-0.00335693359375
2024-06-20T17:22:13.307+02:00,3386.810473625,-0.84014892578125,0.5442352294921875,-0.0074462890625
2024-06-20T17:22:13.307+02:00,3386.820531625,-0.837860107421875,0.5457611083984375,-0.01031494140625
2024-06-20T17:22:13.307+02:00,3386.830588625,-0.84075927734375,0.553619384765625,-0.0166473388671875
2024-06-20T17:22:13.307+02:00,3386.840646625,-0.836944580078125,0.5578765869140625,-0.0153045654296875
2024-06-20T17:22:13.308+02:00,3386.850704625,-0.83062744140625,0.5614471435546875,-0.0142364501953125
2024-06-20T17:22:13.308+02:00,3386.860761625,-0.835784912109375,0.553863525390625,-0.01934814453125
2024-06-20T17:22:13.308+02:00,3386.870819625,-0.834808349609375,0.551422119140625,-0.01556396484375
2024-06-20T17:22:13.308+02:00,3386.880876625,-0.834381103515625,0.543731689453125,-0.0205230712890625
2024-06-20T17:22:13.308+02:00,3386.890934625,-0.8402252197265625,0.5429229736328125,-0.023834228515625
2024-06-20T17:22:13.309+02:00,3386.900991625,-0.8377685546875,0.539581298828125,-0.0277099609375
2024-06-20T17:22:13.309+02:00,3386.911049041667,-0.8282012939453125,0.5454864501953125,-0.02655029296875
2024-06-20T17:22:13.309+02:00,3386.921107041667,-0.8300018310546875,0.5608062744140625,-0.016326904296875
2024-06-20T17:22:13.309+02:00,3386.931164041667,-0.8386077880859375,0.5601654052734375,-0.0203704833984375
2024-06-20T17:22:13.309+02:00,3386.941222041667,-0.833984375,0.5513153076171875,-0.01708984375
2024-06-20T17:22:13.310+02:00,3386.951279041667,-0.833648681640625,0.5473785400390625,-0.0243377685546875
2024-06-20T17:22:13.310+02:00,3386.961337041667,-0.82843017578125,0.552581787109375,-0.029052734375
2024-06-20T17:22:13.310+02:00,3386.971394041667,-0.828887939453125,0.5505523681640625,-0.0360565185546875
2024-06-20T17:22:13.310+02:00,3386.981452041667,-0.8310089111328125,0.5508575439453125,-0.0401611328125
2024-06-20T17:22:13.311+02:00,3386.991510041667,-0.838226318359375,0.55218505859375,-0.049041748046875
2024-06-20T17:22:13.311+02:00,3387.001567041667,-0.843353271484375,0.5489349365234375,-0.050628662109375
2024-06-20T17:22:13.311+02:00,3387.011625041667,-0.8393707275390625,0.54949951171875,-0.0453338623046875
2024-06-20T17:22:13.311+02:00,3387.021682041667,-0.839599609375,0.555328369140625,-0.0466156005859375
2024-06-20T17:22:13.312+02:00,3387.031740041667,-0.828460693359375,0.5695953369140625,-0.035430908203125
2024-06-20T17:22:13.312+02:00,3387.041797041667,-0.82415771484375,0.569244384765625,-0.0337677001953125
2024-06-20T17:22:13.312+02:00,3387.051855041667,-0.8289031982421875,0.556671142578125,-0.039031982421875
2024-06-20T17:22:13.312+02:00,3387.061913041667,-0.8226776123046875,0.549896240234375,-0.03656005859375
2024-06-20T17:22:13.312+02:00,3387.071970041667,-0.8240509033203125,0.5464324951171875,-0.045135498046875
2024-06-20T17:22:13.313+02:00,3387.082028041667,-0.8305816650390625,0.5418853759765625,-0.0594329833984375
2024-06-20T17:22:13.313+02:00,3387.092085041667,-0.830078125,0.5518341064453125,-0.0625152587890625
2024-06-20T17:22:13.313+02:00,3387.102143041667,-0.8373260498046875,0.5530242919921875,-0.0639495849609375
2024-06-20T17:22:13.313+02:00,3387.112201041667,-0.8490753173828125,0.544219970703125,-0.0760498046875
2024-06-20T17:22:13.313+02:00,3387.122258041667,-0.84002685546875,0.54449462890625,-0.0800628662109375
2024-06-20T17:22:13.314+02:00,3387.132316041667,-0.82672119140625,0.5552520751953125,-0.073883056640625
2024-06-20T17:22:13.314+02:00,3387.142373041667,-0.82281494140625,0.5616912841796875,-0.0708160400390625
2024-06-20T17:22:13.314+02:00,3387.152431041667,-0.82513427734375,0.557769775390625,-0.075469970703125
2024-06-20T17:22:13.315+02:00,3387.162488041667,-0.8279876708984375,0.55853271484375,-0.0648345947265625
2024-06-20T17:22:13.315+02:00,3387.172546041667,-0.8311614990234375,0.5433807373046875,-0.07354736328125
2024-06-20T17:22:13.315+02:00,3387.182604041667,-0.8295135498046875,0.5348663330078125,-0.0839385986328125
2024-06-20T17:22:13.315+02:00,3387.192661041667,-0.843780517578125,0.5317535400390625,-0.094390869140625
2024-06-20T17:22:13.316+02:00,3387.202719041667,-0.856842041015625,0.5311737060546875,-0.10687255859375
2024-06-20T17:22:13.316+02:00,3387.212776041667,-0.8522186279296875,0.53192138671875,-0.1164093017578125
2024-06-20T17:22:13.316+02:00,3387.222834041667,-0.842498779296875,0.5276641845703125,-0.1311798095703125
2024-06-20T17:22:13.317+02:00,3387.232891041667,-0.8242645263671875,0.5490875244140625,-0.1166839599609375
2024-06-20T17:22:13.317+02:00,3387.242949041667,-0.82513427734375,0.555633544921875,-0.11492919921875
2024-06-20T17:22:13.317+02:00,3387.253007041667,-0.8306121826171875,0.5542449951171875,-0.1242218017578125
2024-06-20T17:22:13.318+02:00,3387.263064041667,-0.83026123046875,0.5482025146484375,-0.1225128173828125
2024-06-20T17:22:13.318+02:00,3387.273122041667,-0.8226165771484375,0.532073974609375,-0.123321533203125
2024-06-20T17:22:13.318+02:00,3387.283179041667,-0.8110809326171875,0.521148681640625,-0.1253509521484375
2024-06-20T17:22:13.318+02:00,3387.293237041667,-0.8220672607421875,0.5294189453125,-0.13189697265625
2024-06-20T17:22:13.318+02:00,3387.303295041667,-0.835235595703125,0.5309295654296875,-0.1401214599609375
2024-06-20T17:22:13.319+02:00,3387.313352041667,-0.8412933349609375,0.5162200927734375,-0.1533203125
2024-06-20T17:22:13.319+02:00,3387.323410041667,-0.841094970703125,0.5069732666015625,-0.1555938720703125
2024-06-20T17:22:13.319+02:00,3387.333467041667,-0.8454132080078125,0.505645751953125,-0.16400146484375
2024-06-20T17:22:13.319+02:00,3387.343525041667,-0.8419342041015625,0.517242431640625,-0.16961669921875
2024-06-20T17:22:13.320+02:00,3387.353582041667,-0.836151123046875,0.535980224609375,-0.1700897216796875
2024-06-20T17:22:13.320+02:00,3387.363640041667,-0.8306732177734375,0.5359649658203125,-0.17889404296875
2024-06-20T17:22:13.320+02:00,3387.373698041667,-0.823333740234375,0.529144287109375,-0.16815185546875
2024-06-20T17:22:13.320+02:00,3387.383755041667,-0.820709228515625,0.521240234375,-0.161224365234375
2024-06-20T17:22:13.321+02:00,3387.393813041667,-0.80963134765625,0.5229339599609375,-0.157501220703125
2024-06-20T17:22:13.322+02:00,3387.403870041667,-0.8150482177734375,0.52239990234375,-0.169830322265625
2024-06-20T17:22:13.322+02:00,3387.413928041667,-0.828887939453125,0.5091400146484375,-0.188079833984375
2024-06-20T17:22:13.322+02:00,3387.423986041667,-0.8412933349609375,0.5017852783203125,-0.194976806640625
2024-06-20T17:22:13.323+02:00,3387.434043041667,-0.8455047607421875,0.5007171630859375,-0.20111083984375
2024-06-20T17:22:13.323+02:00,3387.444101041667,-0.854248046875,0.497711181640625,-0.2108612060546875
2024-06-20T17:22:13.323+02:00,3387.454158041667,-0.85205078125,0.49676513671875,-0.2201995849609375
2024-06-20T17:22:13.323+02:00,3387.464216041667,-0.841583251953125,0.50445556640625,-0.220123291015625
