loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-04-16T12:21:17.122+02:00,11,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.117391,16.95721435546875,76.78091430664062,-22.88862609863281,160.0278167724609,155.8705749511719,13.44034099578857,432756.7700610417,-0.01422119140625,-0.0232391357421875,-0.994537353515625,432756.7451490417,2.902845517382957e-05,0.001074585481546819,-0.0007424892974086106,432756.7717470417,518.3995971679688,-27.49723815917969,-260.7338256835938,432756.7551140417,-0.4355751117654045,-0.01497884049895146,0.02232106089833023,0.001613660017028451,-0.001320743234828115,0.001377096399664879,0.001028049737215042,0.001048427075147629,0.006993472576141357,XArbitraryCorrectedZVertical,0.009278239712168927,-0.009723316667157783,-0.2161320414649113,0.9762717628310796,-0.01497454941272736,-0.02231920696794987,-0.9996387362480164,16.966064453125,76.83513641357422,-22.75910949707031,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.186+02:00,12,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.177083,16.78173828125,76.73577880859375,-22.86058044433594,160.0278167724609,155.8705749511719,13.4403247833252,432756.8298480417,-0.0144195556640625,-0.022003173828125,-0.9946441650390625,432756.8049360417,-0.00148125016130507,0.0002775013854261488,-0.002001365646719933,432756.8029150417,518.1739501953125,-27.52859497070312,-260.95166015625,432756.8248650417,-0.4355714404029344,-0.01502212512751617,0.02230354554046342,-0.0001458126353099942,0.0007885592640377581,-0.0001976353814825416,0.0002626087516546249,-3.719888627529144e-05,0.005177438259124756,XArbitraryCorrectedZVertical,0.009265029876144099,-0.009742537225960286,-0.2161304095196518,0.9762720446985802,-0.01501782424747944,-0.02230169624090195,-0.9996384978294373,16.78173828125,76.73577880859375,-22.86058044433594,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.242+02:00,13,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.236852,16.87017822265625,76.63793182373047,-22.70188903808594,160.0294799804688,155.8722381591797,13.44030857086182,432756.8896350417,-0.0149993896484375,-0.022491455078125,-0.9930877685546875,432756.8647230417,-0.001872734865173697,-0.0004375573771540076,-0.001944107585586607,432756.8652510417,518.22265625,-27.41888427734375,-260.9020385742188,432756.8597410417,-0.4355783220446171,-0.01501230973155093,0.02229213006964546,0.0005797494668513536,-0.001216149656102061,-0.0008428076980635524,-0.0008458318188786507,0.0008974336087703705,0.005727171897888184,XArbitraryCorrectedZVertical,0.009260484545074986,-0.00973654509771439,-0.2161336942426442,0.9762714251188778,-0.01500801648944616,-0.02229028381407261,-0.9996389150619507,16.98236083984375,76.66398620605469,-22.98429870605469,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.305+02:00,14,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.296746,16.69122314453125,76.79514312744141,-22.97740173339844,160.0302581787109,155.8730163574219,13.44029235839844,432756.9494220417,-0.0167388916015625,-0.021514892578125,-0.99359130859375,432756.9245100417,-0.002104962477460504,-0.001375789055600762,-0.0001890844287117943,432756.9275860417,518.2265014648438,-27.22914123535156,-261.0360717773438,432756.9294920417,-0.4355978813658694,-0.01502542767801252,0.02228352764978072,-0.00147010525688529,0.0008590243523940444,-0.0004190239124000072,-0.0009242678061127663,0.00365067645907402,0.006245970726013184,XArbitraryCorrectedZVertical,0.009254772754189046,-0.009742111074004696,-0.2161432966669885,0.9762692180043532,-0.01502113230526447,-0.02228168398141861,-0.9996388554573059,16.82476806640625,76.79375457763672,-23.01896667480469,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.361+02:00,15,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.356537,16.903564453125,76.75090026855469,-22.92652893066406,160.0290222167969,155.8717803955078,13.44027709960938,432757.0092080417,-0.0153350830078125,-0.0194549560546875,-0.9941253662109375,432756.9842970417,-0.0002809634897857904,0.0002854908525478095,-0.001443166984245181,432756.9899190417,518.3146362304688,-27.36244201660156,-260.9134521484375,432756.9992440417,-0.4355907384812041,-0.01503009285167358,0.0222796756176304,-0.0006757678929716349,-0.001019816030748188,0.000555267499294132,0.0008961921557784081,0.002899141982197762,0.004216551780700684,XArbitraryCorrectedZVertical,0.009252422866572756,-0.009743938923476865,-0.216139816923932,0.9762700193023682,-0.01502579730004072,-0.02227783203125,-0.9996389150619507,16.903564453125,76.75090026855469,-22.92652893066406,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.421+02:00,16,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.416203,16.9144287109375,76.58408355712891,-23.00926208496094,160.0297241210938,155.8724822998047,13.44026279449463,432757.0689950417,-0.0159759521484375,-0.0176849365234375,-0.9932403564453125,432757.0440840417,-0.0008173241512849927,-0.0003206445835530758,-0.00153557863086462,432757.0522520417,518.2899169921875,-27.52754211425781,-261.1314697265625,432757.0341200417,-0.4356087377711342,-0.01504164477976656,0.0222676787355605,0.001464040717110038,-0.001523015554994345,-7.310870569199324e-05,-0.0007707215845584869,-0.003414729610085487,0.006291866302490234,XArbitraryCorrectedZVertical,0.009245230707421734,-0.00974836631116127,-0.2161486383889654,0.9762680297991801,-0.01503734849393368,-0.0222658384591341,-0.9996389746665955,16.78802490234375,76.79219818115234,-22.83509826660156,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.481+02:00,17,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.475928,16.926025390625,76.72511291503906,-23.27592468261719,160.0283508300781,155.8711090087891,13.44024658203125,432757.1287820417,-0.0172119140625,-0.0187225341796875,-0.9930419921875,432757.1038710417,-0.002916693920269608,-0.001663144095800817,-0.001941444468684494,432757.1145870417,518.3735961914062,-27.22320556640625,-261.2827453613281,432757.1038710417,-0.4356088619020303,-0.01504182431625672,0.02223635533069976,-0.001990011893212795,-0.001076874556019902,-0.0008124872110784054,-0.00075527373701334,-0.004010623320937157,0.001928508281707764,XArbitraryCorrectedZVertical,0.009229919810542058,-0.009745071022055053,-0.2161486109057382,0.9762682740141462,-0.0150375384837389,-0.02223452366888523,-0.9996396899223328,16.90655517578125,76.77573394775391,-23.16481018066406,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.548+02:00,18,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.535943,17.02093505859375,76.66744995117188,-23.25965881347656,160.0289764404297,155.8717346191406,13.44023132324219,432757.1885690417,-0.0152435302734375,-0.0232391357421875,-0.994354248046875,432757.1636580417,0.0001978728687390685,0.002841859124600887,-0.0003861583536490798,432757.1769230417,518.3967895507812,-27.37156677246094,-261.2431640625,432757.1736230417,-0.4355864312677265,-0.01506195862331225,0.02219099282724696,-0.001385590992867947,-0.00273839826695621,0.0003467342467047274,-0.000719873234629631,-0.002713199704885483,0.007101953029632568,XArbitraryCorrectedZVertical,0.00920570916168552,-0.009749896689019818,-0.2161376349318087,0.9762709230028429,-0.01505768112838268,-0.02218917198479176,-0.9996404051780701,17.02093505859375,76.66744995117188,-23.25965881347656,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.600+02:00,19,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.595746,17.0703125,76.68125915527344,-23.21287536621094,160.0296936035156,155.8724517822266,13.44021606445312,432757.2483560417,-0.0164794921875,-0.0206451416015625,-0.994842529296875,432757.2234450417,-0.0008490157779306173,0.0004452805442269892,-0.00221974472515285,432757.2392570417,518.4801635742188,-27.3270263671875,-261.2992553710938,432757.2433740417,-0.4356041151991532,-0.01505721084591717,0.02214564406239304,-0.0003198557533323765,0.003050672356039286,0.0004376619472168386,-0.001899531111121178,0.001880133524537086,0.004966795444488525,XArbitraryCorrectedZVertical,0.009183999209183745,-0.009742763952146032,-0.2161461430344394,0.9762692619227857,-0.01505295000970364,-0.02214383333921432,-0.999641478061676,17.0703125,76.68125915527344,-23.21287536621094,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
2024-04-16T12:21:17.666+02:00,20,1713262876.999646,53.229557980713,10.39992703484502,35.17602,0.5804505,0.5990045,-1,-1,2.400000095367432,13.73126498000425,-9999,1713262877.655365,16.9256591796875,76.61196899414062,-23.16404724121094,160.03125,155.8740081787109,13.44020080566406,432757.3081430417,-0.016082763671875,-0.0236358642578125,-0.9948883056640625,432757.2832320417,-0.001688710413873196,-0.000627707049716264,-0.00253399764187634,432757.3015920417,518.3084106445312,-27.49580383300781,-261.1446533203125,432757.2782500417,-0.435630370595897,-0.01508278900866996,0.02212174754397399,-0.002066898159682751,-0.001345505472272635,-0.00074097013566643,-0.0007142843678593636,0.002176679670810699,0.006523370742797852,XArbitraryCorrectedZVertical,0.009169441516969858,-0.009752788741299548,-0.2161590093497746,0.976266491074385,-0.0150785269215703,-0.02211994305253029,-0.9996415972709656,16.91339111328125,76.64588165283203,-22.94779968261719,-1,2,432754.8556339167,stationary,0,2024-04-16T12:21:15.203+02:00,null,0,0,0,0,0,0,0,null,432753.566351,0,-0.1400452,99.37022,1713262876.552763,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1713262876.528978,1,0.9,0
