loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2024-04-17T13:14:04.927+02:00,76.629456625,-0.0454864501953125,-0.046112060546875,-1.009078979492188,76.614490625,0.01098741292948155,-0.0440149668264925,0.05314050413449303,-0.008777000941336155,0.000524524599313736,-0.007222994230687618,0.0004511214792728424,0.00152578204870224,-0.007353127002716064,XArbitraryZVertical,0.02668114025356059,-0.02185169096136515,0.004905790176644988,0.999393130982531,-0.04393864423036575,-0.05311549827456474,-0.9976212382316589,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:04.962+02:00,76.66437962500001,-0.0419769287109375,-0.0596466064453125,-1.005035400390625,76.614490625,0.01098741292948155,-0.0440149668264925,0.05314050413449303,-0.008777000941336155,0.000524524599313736,-0.007222994230687618,0.0004511214792728424,0.00152578204870224,-0.007353127002716064,XArbitraryZVertical,0.02668114025356059,-0.02185169096136515,0.004905790176644988,0.999393130982531,-0.04393864423036575,-0.05311549827456474,-0.9976212382316589,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:04.997+02:00,76.699301625,-0.043548583984375,-0.05517578125,-1.006622314453125,76.674357625,0.01054885791192593,-0.04378343822301835,0.05287409571182581,-0.004826423712074757,0.0001126658171415329,-0.002009856747463346,0.001731384545564651,-0.006796892732381821,-0.00738990306854248,XArbitraryZVertical,0.02654268156943006,-0.02174262574976229,0.004692667101153213,0.9994002377864307,-0.04370828345417976,-0.05284946411848068,-0.9976454973220825,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.032+02:00,76.73422462500001,-0.0430908203125,-0.0533599853515625,-1.003402709960938,76.674357625,0.01054885791192593,-0.04378343822301835,0.05287409571182581,-0.004826423712074757,0.0001126658171415329,-0.002009856747463346,0.001731384545564651,-0.006796892732381821,-0.00738990306854248,XArbitraryZVertical,0.02654268156943006,-0.02174262574976229,0.004692667101153213,0.9994002377864307,-0.04370828345417976,-0.05284946411848068,-0.9976454973220825,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.067+02:00,76.769146625,-0.040924072265625,-0.053558349609375,-1.007705688476562,76.73422462500001,0.01014362381015494,-0.04372093894489748,0.05171097296240686,-0.003214367665350437,0.003407509997487068,-0.01414032652974129,0.001686949282884598,-0.002907764166593552,-0.005556404590606689,XArbitraryZVertical,0.02595692173734322,-0.02172005333612144,0.004503785707337843,0.9994169460851633,-0.04364858940243721,-0.05168792977929115,-0.9977089762687683,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.102+02:00,76.80406962500001,-0.047149658203125,-0.0435638427734375,-1.004119873046875,76.79409162500001,0.009259865386126775,-0.04332261369559964,0.05240245066816308,0.0120244175195694,-0.002396355383098125,-0.009268149733543396,0.003973517566919327,-0.003148011863231659,-0.006643176078796387,XArbitraryZVertical,0.02629204852059695,-0.02153067938740004,0.004059803829776206,0.9994141686405625,-0.04324961453676224,-0.05237847194075584,-0.9976903200149536,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.137+02:00,76.838992625,-0.0451202392578125,-0.058349609375,-1.00189208984375,76.79409162500001,0.009259865386126775,-0.04332261369559964,0.05240245066816308,0.0120244175195694,-0.002396355383098125,-0.009268149733543396,0.003973517566919327,-0.003148011863231659,-0.006643176078796387,XArbitraryZVertical,0.02629204852059695,-0.02153067938740004,0.004059803829776206,0.9994141686405625,-0.04324961453676224,-0.05237847194075584,-0.9976903200149536,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.172+02:00,76.873914625,-0.0431365966796875,-0.0478668212890625,-1.003250122070312,76.853958625,0.008842373683838363,-0.04317449169405732,0.05217402674872533,-0.01549908611923456,-0.002092830836772919,-0.002641025930643082,-0.0005987957119941711,-0.005252953618764877,-0.004213988780975342,XArbitraryZVertical,0.02617312202739056,-0.02146271763309448,0.003855604584564075,0.9994196084324005,-0.04310234636068344,-0.05215035751461983,-0.9977086186408997,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.207+02:00,76.908837625,-0.04107666015625,-0.05609130859375,-1.003265380859375,76.853958625,0.008842373683838363,-0.04317449169405732,0.05217402674872533,-0.01549908611923456,-0.002092830836772919,-0.002641025930643082,-0.0005987957119941711,-0.005252953618764877,-0.004213988780975342,XArbitraryZVertical,0.02617312202739056,-0.02146271763309448,0.003855604584564075,0.9994196084324005,-0.04310234636068344,-0.05215035751461983,-0.9977086186408997,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
2024-04-17T13:14:05.242+02:00,76.943759625,-0.0385284423828125,-0.056640625,-1.004806518554688,76.913826625,0.008344155894622902,-0.0429451642685436,0.05174386957470054,-0.001667381729930639,0.0006675180047750473,-0.01055171713232994,0.0015079565346241,0.002618249505758286,-0.006333291530609131,XArbitraryZVertical,0.0259524084990868,-0.02135565760647932,0.003614280446528691,0.9994284973135783,-0.04287450388073921,-0.05172078311443329,-0.9977408051490784,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,0,0,0,0
