loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-04-09T12:44:46.763+02:00,21,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.747602,34.00970458984375,100.9356689453125,35.50418090820312,194.5366516113281,190.3849639892578,14.13029193878174,84241.401406,-0.016387939453125,-0.023529052734375,-0.993133544921875,84241.371512,-0.001756354700773954,-0.001465803827159107,-0.0008870989549905062,84241.391529,521.0989379882812,-1.087142944335938,-207.0543365478516,84241.362792,-0.5261511845267682,-0.01643392000089843,0.02343581470098303,4.94043342769146e-05,-0.001016421709209681,0.0009681759984232485,-0.001012068241834641,-0.000201372429728508,0.007067203521728516,XArbitraryCorrectedZVertical,0.009177446046834979,-0.01098070577474238,-0.2601178770537427,0.9654708736908504,-0.01642866805195808,-0.02343366853892803,-0.9995903968811035,33.99835205078125,100.9669189453125,35.6927490234375,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:46.797+02:00,22,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.787456,34.0576171875,100.8548278808594,35.48020935058594,194.5363159179688,190.3846282958984,14.13029193878174,84241.43503600001,-0.0153656005859375,-0.024810791015625,-0.99395751953125,84241.405142,-0.0009606021922081709,-0.0009784454014152288,-0.0003888215287588537,84241.391529,521.0989379882812,-1.087142944335938,-207.0543365478516,84241.397669,-0.5261483800931588,-0.01644187600395885,0.02343742229835588,-0.0004971215967088938,-1.566862920299172e-05,0.0004776269779540598,-0.0004853177815675735,-0.0002455413341522217,0.006380379199981689,XArbitraryCorrectedZVertical,0.009177202770799475,-0.01098474242305887,-0.260116562821599,0.9654711881636734,-0.01643661968410015,-0.02343527600169182,-0.9995902180671692,33.9847412109375,100.9035873413086,35.4468994140625,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:46.834+02:00,23,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.827295,34.0902099609375,100.8740692138672,35.57363891601562,194.5377960205078,190.3861083984375,14.13029193878174,84241.46866700001,-0.0178375244140625,-0.0230560302734375,-0.9938507080078125,84241.43877200001,-0.001145159243606031,0.0007760451408103108,-0.0008484831196255982,84241.451407,521.151611328125,-1.211685180664062,-206.9940643310547,84241.432545,-0.5261411111857816,-0.01646213231730733,0.02345385849146791,0.0003731108736246824,-0.0006825091550126672,-0.0005501356208696961,0.001289684325456619,-0.001129377633333206,0.007035791873931885,XArbitraryCorrectedZVertical,0.009182543302441396,-0.01099662499208618,-0.2601132067917328,0.9654718154934482,-0.01645686104893684,-0.02345170825719833,-0.9995895028114319,34.05841064453125,100.8218765258789,35.52069091796875,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:46.872+02:00,24,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.867316,34.05303955078125,100.9305114746094,35.34414672851562,194.5368957519531,190.3852081298828,14.13029193878174,84241.50229800001,-0.0173187255859375,-0.023773193359375,-0.99395751953125,84241.472404,-0.00161147874314338,-0.002625876804813743,0.00096086849225685,84241.451407,521.151611328125,-1.211685180664062,-206.9940643310547,84241.467422,-0.5261644061396697,-0.01646341384167098,0.0234498824878712,-0.0005704853683710098,-0.001011424465104938,0.001591104897670448,-0.001608202233910561,0.000224679708480835,0.00537264347076416,XArbitraryCorrectedZVertical,0.009180328704091537,-0.01099683218745741,-0.2601244246348964,0.9654689204081766,-0.01645814441144466,-0.02344773337244987,-0.9995895624160767,34.07440185546875,100.9226303100586,35.56401062011719,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:46.897+02:00,25,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.887264,34.06787109375,100.868537902832,35.47727966308594,194.5366516113281,190.3849639892578,14.13029098510742,84241.53592900001,-0.018768310546875,-0.0226593017578125,-0.993988037109375,84241.506035,-0.001336374203674495,-0.001451156451366842,-0.001732386299408972,84241.51128600001,521.1538696289062,-1.200912475585938,-207.2111053466797,84241.50229800001,-0.5261509391436467,-0.01647389553898755,0.02342709984570708,-0.001132680685259402,0.0009947851067408919,0.0005266182124614716,-0.00123150646686554,0.0009495839476585388,0.005647659301757812,XArbitraryCorrectedZVertical,0.009168041203060143,-0.01099887035252601,-0.2601179311602142,0.9654706931407241,-0.01646862924098969,-0.02342495694756508,-0.9995899200439453,34.05303955078125,100.9305114746094,35.34414672851562,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:46.932+02:00,26,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.926949,33.99468994140625,100.8092498779297,35.54779052734375,194.5374603271484,190.3857727050781,14.13029098510742,84241.56955900001,-0.0164947509765625,-0.0231170654296875,-0.9943389892578125,84241.539665,-0.001888980157673359,-0.001711347256787121,-0.0004527373821474612,84241.51128600001,521.1538696289062,-1.200912475585938,-207.2111053466797,84241.53717400001,-0.5261502868042064,-0.01647372198692196,0.02341314855083956,-0.000861684326082468,-0.001766231609508395,0.0003580300835892558,-0.00152159109711647,0.0009508952498435974,0.005785346031188965,XArbitraryCorrectedZVertical,0.009161332195365267,-0.01099697025029347,-0.2601175791602542,0.9654708827924177,-0.01646846160292625,-0.02341100946068764,-0.999590277671814,33.99652099609375,100.8945541381836,35.52467346191406,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:46.967+02:00,27,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.946888,34.0594482421875,100.8478012084961,35.5850830078125,194.5384063720703,190.38671875,14.13029098510742,84241.60319000001,-0.0166015625,-0.022705078125,-0.9945526123046875,84241.573296,-0.0006077333819121122,-0.0009387642494402826,-0.003690076060593128,84241.57116400001,521.1156616210938,-1.169921875,-206.9759979248047,84241.57205100001,-0.5261699646272328,-0.01646232376896698,0.02340428194389135,0.0004994508344680071,-0.0006262079696170986,-0.001272136578336358,-0.0006174538284540176,0.0004079733043909073,0.005251646041870117,XArbitraryCorrectedZVertical,0.009158425965411715,-0.01099040530724823,-0.2601269989785217,0.9654684720064259,-0.01645707152783871,-0.02340214513242245,-0.9995906949043274,34.01055908203125,100.8361053466797,35.565185546875,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.002+02:00,28,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659486.986737,34.1761474609375,100.8499374389648,35.45925903320312,194.5381469726562,190.3864593505859,14.13029098510742,84241.63682100001,-0.0176849365234375,-0.02490234375,-0.9948577880859375,84241.606927,-0.001575259724631906,-0.001452754368074238,-0.002117479452863336,84241.63104200001,521.20068359375,-1.146774291992188,-207.2146606445312,84241.606927,-0.5261737196344286,-0.01647767715582369,0.02340991903804358,-0.0004381390754133463,-0.0006071865791454911,-0.001008764491416514,8.242204785346985e-06,-0.0001967418938875198,0.004457831382751465,XArbitraryCorrectedZVertical,0.009159129825323686,-0.01099856704640155,-0.2601288998716773,0.965467841445895,-0.01647241599857807,-0.02340778149664402,-0.999590277671814,34.1685791015625,100.851432800293,35.44203186035156,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.035+02:00,29,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659487.026588,34.14459228515625,100.9710540771484,35.39999389648438,194.5379638671875,190.3862762451172,14.13029098510742,84241.67045200001,-0.01812744140625,-0.023712158203125,-0.9927215576171875,84241.640558,-2.663161103555467e-05,-0.00065460498444736,-0.002300971187651157,84241.63104200001,521.20068359375,-1.146774291992188,-207.2146606445312,84241.641804,-0.5261676823254776,-0.01647488515224832,0.02341572116695085,0.0002457359805703163,2.42500682361424e-05,-0.001337447087280452,-0.00121525302529335,-0.001487940549850464,0.004732370376586914,XArbitraryCorrectedZVertical,0.009162326891558128,-0.01099794440515914,-0.2601259681660376,0.9654686943347736,-0.01646962389349937,-0.02341358177363873,-0.9995902180671692,34.09259033203125,100.9251861572266,35.39651489257812,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.074+02:00,30,1712659485.998672,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.371909222878616,4.738645927420086,-9999,1712659487.06652,34.08575439453125,100.925651550293,35.31840515136719,194.5389404296875,190.3872528076172,14.13029098510742,84241.704083,-0.0139617919921875,-0.02301025390625,-0.9917449951171875,84241.67418900001,9.693906031316146e-05,-0.0003118561580777168,-0.002129197353497148,84241.690923,521.190185546875,-1.114593505859375,-207.1617584228516,84241.67668,-0.5261783737464782,-0.01648332951772833,0.02341512822377638,0.0006683442043140531,-0.0001529186265543103,-0.0003861937439069152,0.0001817382872104645,-0.0004814509302377701,0.006685376167297363,XArbitraryCorrectedZVertical,0.009160883775436056,-0.0110019937491688,-0.2601311816943029,0.9654671873170623,-0.01647806540131569,-0.02341298945248127,-0.9995900392532349,34.0762939453125,100.9025421142578,35.3839111328125,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.113+02:00,31,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.106311,33.96453857421875,100.9204025268555,35.34828186035156,194.5397033691406,190.3880157470703,14.13029003143311,84241.73771300001,-0.018341064453125,-0.0243072509765625,-0.993621826171875,84241.707819,-0.001169394003227353,0.0005973470397293568,-0.001996305538341403,84241.690923,521.190185546875,-1.114593505859375,-207.1617584228516,84241.71155600001,-0.5261847927734837,-0.01649093896999461,0.02342606964870444,0.001326733152382076,-0.0003938857698813081,0.0004902583314105868,0.002874886617064476,-0.0003942195326089859,0.007814168930053711,XArbitraryCorrectedZVertical,0.009165140883398874,-0.01100711899809633,-0.2601343480661737,0.9654662079954952,-0.0164856668561697,-0.02342392690479755,-0.9995896816253662,34.07470703125,100.8893051147461,35.31539916992188,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.136+02:00,32,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.12617,33.90643310546875,100.9436721801758,35.26870727539062,194.5398254394531,190.3881378173828,14.13029003143311,84241.771345,-0.01727294921875,-0.0234832763671875,-0.996124267578125,84241.74145100001,-0.0005512743373401463,-0.001467401743866503,-0.001441302825696766,84241.750801,521.0242309570312,-1.031936645507812,-207.163818359375,84241.74643300001,-0.5262016031120863,-0.01651392494134996,0.02342857775453501,-0.0006578621687367558,0.0006009856006130576,-0.0003847829066216946,-0.0008557979017496109,-0.001597154885530472,0.005112946033477783,XArbitraryCorrectedZVertical,0.009163269068972621,-0.01101861684874503,-0.260142556516537,0.9654639654244588,-0.01650864258408546,-0.02342643402516842,-0.9995892643928528,33.96453857421875,100.9204025268555,35.34828186035156,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.166+02:00,33,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.146072,33.90802001953125,101.0336608886719,35.29747009277344,194.5398406982422,190.3881530761719,14.13028907775879,84241.804976,-0.0157470703125,-0.0236053466796875,-0.993499755859375,84241.77508200001,-0.00195156445261091,-0.001626658835448325,-0.001298291026614606,84241.750801,521.0242309570312,-1.031936645507812,-207.163818359375,84241.781309,-0.5262019439799096,-0.01650869722382221,0.02342715552325272,-0.001161977066658437,-0.0006853999802842736,4.48164064437151e-05,-0.0004642941057682037,-0.0003778748214244843,0.005082547664642334,XArbitraryCorrectedZVertical,0.009163260489657786,-0.01101590959844832,-0.2601426883147564,0.9654639852491177,-0.01650341786444187,-0.02342501282691956,-0.9995893836021423,33.90802001953125,101.0336608886719,35.29747009277344,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.201+02:00,34,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.186009,33.88140869140625,101.07568359375,35.43431091308594,194.5402069091797,190.3885192871094,14.13028907775879,84241.838606,-0.0164337158203125,-0.024810791015625,-0.9922027587890625,84241.808712,-0.0007539408979937434,0.0006024070316925645,-0.001384311122819781,84241.81068600001,520.966552734375,-0.9535675048828125,-207.1147918701172,84241.81618600001,-0.5262058853788658,-0.01650518110152631,0.02342106154211552,0.0002850855817086995,0.0003203724627383053,-5.344382952898741e-05,0.0007223766297101974,-0.0009638015180826187,0.00653231143951416,XArbitraryCorrectedZVertical,0.009160754373629116,-0.01101343888556783,-0.2601445693854991,0.9654634864823043,-0.01649990491569042,-0.02341892011463642,-0.9995895624160767,33.86279296875,101.0497741699219,35.43031311035156,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.236+02:00,35,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.225831,33.9227294921875,101.0023422241211,35.56732177734375,194.5409851074219,190.3892974853516,14.13028907775879,84241.87223600001,-0.0164031982421875,-0.023651123046875,-0.9937286376953125,84241.842342,-0.001580319833010435,-0.001861283322796226,-0.001728125265799463,84241.87056400001,521.037841796875,-1.070526123046875,-206.9811096191406,84241.851062,-0.5262201988517485,-0.01652004133101351,0.02342094475622537,-0.0009458975400775671,-0.0008070393232628703,-0.0008918305393308401,0.0007067136466503143,-0.0001399442553520203,0.006654143333435059,XArbitraryCorrectedZVertical,0.009158686217710064,-0.01102066275096435,-0.2601515466500047,0.9654615439178831,-0.01651475951075554,-0.02341880276799202,-0.9995893239974976,33.91082763671875,101.0650177001953,35.596923828125,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.273+02:00,36,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.265751,33.90667724609375,101.0390777587891,35.50007629394531,194.5418395996094,190.3901519775391,14.13028907775879,84241.905868,-0.0192108154296875,-0.0238494873046875,-0.9924774169921875,84241.87597400001,-0.002055427758023143,-0.001601358759216964,-0.001679389388300478,84241.87056400001,521.037841796875,-1.070526123046875,-206.9811096191406,84241.88593800001,-0.5262309694742018,-0.01650542263669579,0.02343818023064393,0.000887153553776443,0.001262560486793518,-0.001003412646241486,-0.001642500981688499,0.0006860028952360153,0.005631625652313232,XArbitraryCorrectedZVertical,0.009168849029676573,-0.01101589585415748,-0.2601567258944141,0.965460085655936,-0.01650013960897923,-0.02343603409826756,-0.9995891451835632,33.9129638671875,101.0332489013672,35.48258972167969,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.314+02:00,37,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.305935,33.86260986328125,101.0265655517578,35.53717041015625,194.5430450439453,190.391357421875,14.13028812408447,84241.939499,-0.0184326171875,-0.0261993408203125,-0.9950103759765625,84241.90960500001,-0.002202167874202132,0.001001881202682853,-0.001734516816213727,84241.930446,521.0308227539062,-1.013992309570312,-207.0123291015625,84241.920815,-0.5262406368645437,-0.01649410884714136,0.02342759081461583,-0.002391754649579525,0.0001878970651887357,-0.001351662096567452,-0.001897946000099182,-0.0004842523485422134,0.00512850284576416,XArbitraryCorrectedZVertical,0.009165155459087828,-0.01100910244392037,-0.2601613184712096,0.9654589434794979,-0.01648883521556854,-0.02342544868588448,-0.9995896220207214,33.9129638671875,101.0578384399414,35.507568359375,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.335+02:00,38,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.325577,33.8812255859375,101.0600662231445,35.47761535644531,194.5425415039062,190.3908538818359,14.13028812408447,84241.97312900001,-0.015777587890625,-0.0216064453125,-0.9935150146484375,84241.943235,-0.003224289044737816,8.468852320220321e-05,-0.0002418150252196938,84241.930446,521.0308227539062,-1.013992309570312,-207.0123291015625,84241.95569100001,-0.5262533492210915,-0.01647844540108584,0.02340554171813796,4.352140240371227e-05,0.00121024833060801,0.0006717604119330645,-0.001944113522768021,-0.0005978476256132126,0.00575488805770874,XArbitraryCorrectedZVertical,0.009156478654422371,-0.01099873288874637,-0.2601673227864909,0.9654575554077136,-0.01647318713366985,-0.02340340428054333,-0.9995903968811035,33.8515625,101.0125579833984,35.53411865234375,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.371+02:00,39,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.365406,33.79705810546875,100.8839950561523,35.19326782226562,194.5438079833984,190.3921203613281,14.13028812408447,84242.00676,-0.0149383544921875,-0.025360107421875,-0.9922332763671875,84241.97686600001,-0.002430667169392109,-0.0008173241512849927,-0.002235990017652512,84241.99032300001,520.9649658203125,-1.139373779296875,-207.4203491210938,84241.99056800001,-0.5262626466802088,-0.01647589350067087,0.02339733727774304,-0.0005062537966296077,1.912063453346491e-05,-0.001784764346666634,0.001761225983500481,0.0008587948977947235,0.007067382335662842,XArbitraryCorrectedZVertical,0.009152798842427376,-0.01099647737106342,-0.260171783564443,0.9654563934070457,-0.01647063903510571,-0.02339520305395126,-0.9995906352996826,33.8634033203125,100.9107055664062,35.15888977050781,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.405+02:00,40,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.385349,33.79595947265625,100.9561462402344,35.20309448242188,194.5444946289062,190.3928070068359,14.13028812408447,84242.040391,-0.0139312744140625,-0.02593994140625,-0.994049072265625,84242.01049700001,-0.001169394003227353,-0.001457281759940088,-0.00230842805467546,84241.99032300001,520.9649658203125,-1.139373779296875,-207.4203491210938,84242.025444,-0.5262864036487191,-0.01649201875863092,0.02338948167843398,0.0001248214393854141,0.0005115722888149321,-0.0006078248843550682,0.002540286630392075,-0.002109264954924583,0.005983948707580566,XArbitraryCorrectedZVertical,0.00914677813119019,-0.01100334886082699,-0.260183304649624,0.9654532743780253,-0.0164867602288723,-0.02338734827935696,-0.9995905160903931,33.79595947265625,100.9561462402344,35.20309448242188,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84238.277172,0,0.7662735,100.1751,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.435+02:00,41,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.425259,33.85443115234375,100.8271560668945,35.04130554199219,194.5449676513672,190.3932800292969,14.13028717041016,84242.074022,-0.01824951171875,-0.0203857421875,-0.9927520751953125,84242.04412800001,-0.0004351605311967432,-0.0008862999966368079,-0.002054628683254123,84242.050202,520.9286499023438,-1.191314697265625,-207.6389923095703,84242.06032100001,-0.52629154098935,-0.01651347560174366,0.0233852799273305,0.000242405163589865,-0.0007395271095447242,-0.0005767736583948135,0.002424407750368118,-0.00115215964615345,0.005800604820251465,XArbitraryCorrectedZVertical,0.009141930044104242,-0.01101318374048729,-0.2601858698884071,0.9654525281017259,-0.01650821045041084,-0.02338314801454544,-0.999590277671814,33.85443115234375,100.8271560668945,35.04130554199219,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84239.33964000001,0,0.5020447,100.1782,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
2024-04-09T12:44:47.473+02:00,42,1712659486.998647,53.22963507999695,10.40012310577532,35.5759,0,0.3079722,-1,-1,3.372932628671874,4.737917529382448,-9999,1712659487.464988,33.64263916015625,100.8852081298828,35.28279113769531,194.5458831787109,190.3941955566406,14.13028717041016,84242.107653,-0.02142333984375,-0.0225982666015625,-0.994171142578125,84242.07775900001,-0.001445830101147294,-0.000958205375354737,-0.0007012102869339287,84242.050202,520.9286499023438,-1.191314697265625,-207.6389923095703,84242.095197,-0.5263059680738856,-0.01651392510695876,0.02340573960618869,0.001277399132959545,-0.0006396237877197564,-5.261972546577454e-07,-0.006455764174461365,0.002927133813500404,0.004747271537780762,XArbitraryCorrectedZVertical,0.009151668953595418,-0.01101612613226421,-0.2601928814467093,0.965450536786477,-0.01650865189731121,-0.02340360172092915,-0.9995898008346558,33.73309326171875,100.9193725585938,35.30068969726562,-1,2,84239.66381187501,stationary,2,2024-04-09T12:44:45.092+02:00,null,0,0,0,0,0,0,0,null,84239.33964000001,0,0.5020447,100.1782,1712659486.101837,10.233.19.0,192.0.0.2,my_iOS_device,0,5,1712659486.080938,1,0.85,0
