loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2024-06-20T17:51:14.279+02:00,4333.334913875,-0.027923583984375,-0.2451171875,-0.954833984375
2024-06-20T17:51:14.280+02:00,4333.344970875,-0.03265380859375,-0.272674560546875,-0.9400634765625
2024-06-20T17:51:14.280+02:00,4333.355028875,-0.037445068359375,-0.259307861328125,-0.943359375
2024-06-20T17:51:14.286+02:00,4333.365085875001,-0.0359649658203125,-0.23388671875,-0.9516143798828125
2024-06-20T17:51:14.289+02:00,4333.375142875,-0.0388641357421875,-0.21636962890625,-0.9636688232421875
2024-06-20T17:51:14.290+02:00,4333.385200875,-0.038360595703125,-0.206298828125,-0.974029541015625
2024-06-20T17:51:14.290+02:00,4333.395257875,-0.03363037109375,-0.2094573974609375,-0.972747802734375
2024-06-20T17:51:14.292+02:00,4333.405315875,-0.0212249755859375,-0.223876953125,-0.969696044921875
2024-06-20T17:51:14.292+02:00,4333.415372875001,-0.0254974365234375,-0.2235870361328125,-0.965606689453125
2024-06-20T17:51:14.292+02:00,4333.425430875001,-0.042266845703125,-0.2039642333984375,-0.96099853515625
2024-06-20T17:51:14.293+02:00,4333.435487875,-0.0514373779296875,-0.214324951171875,-0.9565887451171875
2024-06-20T17:51:14.293+02:00,4333.445545875,-0.043609619140625,-0.23883056640625,-0.9507904052734375
2024-06-20T17:51:14.293+02:00,4333.455602875,-0.035430908203125,-0.2588348388671875,-0.9461822509765625
2024-06-20T17:51:14.293+02:00,4333.465660875,-0.0177459716796875,-0.27301025390625,-0.938934326171875
2024-06-20T17:51:14.293+02:00,4333.475717875001,-0.034149169921875,-0.2625579833984375,-0.9400177001953125
2024-06-20T17:51:14.294+02:00,4333.485774875,-0.05120849609375,-0.246337890625,-0.9491119384765625
2024-06-20T17:51:14.294+02:00,4333.495832875,-0.0478363037109375,-0.2426910400390625,-0.9506378173828125
2024-06-20T17:51:14.294+02:00,4333.505889875,-0.0518646240234375,-0.2205352783203125,-0.94976806640625
2024-06-20T17:51:14.295+02:00,4333.515947875,-0.053497314453125,-0.2068328857421875,-0.949066162109375
2024-06-20T17:51:14.295+02:00,4333.526004875001,-0.045074462890625,-0.21356201171875,-0.9552154541015625
2024-06-20T17:51:14.295+02:00,4333.536062875,-0.0411376953125,-0.226104736328125,-0.9610595703125
2024-06-20T17:51:14.295+02:00,4333.546119875,-0.040435791015625,-0.22735595703125,-0.97259521484375
2024-06-20T17:51:14.295+02:00,4333.556177875001,-0.0324554443359375,-0.220794677734375,-0.974884033203125
2024-06-20T17:51:14.296+02:00,4333.566234875,-0.0288238525390625,-0.243499755859375,-0.9659576416015625
2024-06-20T17:51:14.296+02:00,4333.576291875001,-0.020843505859375,-0.2537078857421875,-0.9554901123046875
2024-06-20T17:51:14.296+02:00,4333.586349875,-0.037109375,-0.2529144287109375,-0.95526123046875
2024-06-20T17:51:14.296+02:00,4333.596406875,-0.04986572265625,-0.2389373779296875,-0.9530029296875
2024-06-20T17:51:14.297+02:00,4333.606464875001,-0.0478973388671875,-0.2315673828125,-0.9512786865234375
2024-06-20T17:51:14.297+02:00,4333.616521875,-0.036224365234375,-0.2364349365234375,-0.9545745849609375
2024-06-20T17:51:14.297+02:00,4333.626579875,-0.03839111328125,-0.22869873046875,-0.97003173828125
2024-06-20T17:51:14.297+02:00,4333.636636875,-0.03082275390625,-0.208984375,-0.9843902587890625
2024-06-20T17:51:14.297+02:00,4333.646694875,-0.0317230224609375,-0.2038726806640625,-0.9882354736328125
2024-06-20T17:51:14.298+02:00,4333.656751875,-0.04888916015625,-0.219451904296875,-0.9783782958984375
2024-06-20T17:51:14.298+02:00,4333.666809875001,-0.055694580078125,-0.2303314208984375,-0.963165283203125
2024-06-20T17:51:14.298+02:00,4333.676866875,-0.0504302978515625,-0.2298736572265625,-0.9583740234375
2024-06-20T17:51:14.298+02:00,4333.686923875001,-0.0372161865234375,-0.240447998046875,-0.9552764892578125
2024-06-20T17:51:14.299+02:00,4333.696981875,-0.028900146484375,-0.264007568359375,-0.9485321044921875
2024-06-20T17:51:14.299+02:00,4333.707038875,-0.0240631103515625,-0.27685546875,-0.946929931640625
2024-06-20T17:51:14.299+02:00,4333.717096875001,-0.0350341796875,-0.2756500244140625,-0.9449005126953125
2024-06-20T17:51:14.299+02:00,4333.727153875,-0.050537109375,-0.24920654296875,-0.953369140625
2024-06-20T17:51:14.299+02:00,4333.737211875,-0.0475311279296875,-0.2489013671875,-0.9567718505859375
2024-06-20T17:51:14.300+02:00,4333.747268875,-0.04345703125,-0.2490081787109375,-0.950897216796875
2024-06-20T17:51:14.300+02:00,4333.757326875,-0.0364990234375,-0.2439117431640625,-0.949981689453125
2024-06-20T17:51:14.300+02:00,4333.767383875001,-0.0423736572265625,-0.2368621826171875,-0.9526214599609375
2024-06-20T17:51:14.300+02:00,4333.777440875,-0.0560455322265625,-0.2226104736328125,-0.95574951171875
2024-06-20T17:51:14.301+02:00,4333.787498875,-0.060211181640625,-0.2264404296875,-0.9481964111328125
2024-06-20T17:51:14.301+02:00,4333.797555875,-0.0467071533203125,-0.2329864501953125,-0.9461822509765625
2024-06-20T17:51:14.301+02:00,4333.807613875,-0.036041259765625,-0.2296905517578125,-0.94915771484375
2024-06-20T17:51:14.301+02:00,4333.817670875001,-0.03289794921875,-0.2392425537109375,-0.9526214599609375
2024-06-20T17:51:14.301+02:00,4333.827728875001,-0.0272216796875,-0.2543487548828125,-0.9608917236328125
2024-06-20T17:51:14.302+02:00,4333.837785875,-0.030609130859375,-0.2433929443359375,-0.9686126708984375
2024-06-20T17:51:14.302+02:00,4333.847843875,-0.0472412109375,-0.2277374267578125,-0.9698333740234375
2024-06-20T17:51:14.302+02:00,4333.857900875,-0.0523834228515625,-0.2316741943359375,-0.9623870849609375
2024-06-20T17:51:14.302+02:00,4333.867958875,-0.0448455810546875,-0.2305908203125,-0.956512451171875
2024-06-20T17:51:14.302+02:00,4333.878015875001,-0.0460662841796875,-0.21630859375,-0.9523468017578125
2024-06-20T17:51:14.303+02:00,4333.888072875,-0.054351806640625,-0.21942138671875,-0.955810546875
2024-06-20T17:51:14.303+02:00,4333.898130875,-0.056488037109375,-0.2191619873046875,-0.9615325927734375
2024-06-20T17:51:14.303+02:00,4333.908187875,-0.0559539794921875,-0.22509765625,-0.9753265380859375
2024-06-20T17:51:14.303+02:00,4333.918245875,-0.04803466796875,-0.2288970947265625,-0.9791107177734375
2024-06-20T17:51:14.304+02:00,4333.928302875001,-0.048065185546875,-0.229766845703125,-0.971160888671875
2024-06-20T17:51:14.304+02:00,4333.938360875,-0.0492706298828125,-0.225982666015625,-0.9667205810546875
2024-06-20T17:51:14.304+02:00,4333.948417875,-0.05108642578125,-0.2346649169921875,-0.9636993408203125
2024-06-20T17:51:14.304+02:00,4333.958475875001,-0.048675537109375,-0.240234375,-0.9681396484375
2024-06-20T17:51:14.304+02:00,4333.968532875,-0.045623779296875,-0.2425384521484375,-0.9652252197265625
2024-06-20T17:51:14.305+02:00,4333.978590875,-0.0417327880859375,-0.244384765625,-0.9613800048828125
2024-06-20T17:51:14.305+02:00,4333.988647875,-0.0478057861328125,-0.2410125732421875,-0.9634246826171875
2024-06-20T17:51:14.305+02:00,4333.998704875,-0.056640625,-0.2315826416015625,-0.9638671875
2024-06-20T17:51:14.305+02:00,4334.008762875001,-0.044586181640625,-0.2444915771484375,-0.9645233154296875
2024-06-20T17:51:14.306+02:00,4334.018819875,-0.0420989990234375,-0.24700927734375,-0.958343505859375
2024-06-20T17:51:14.306+02:00,4334.028877875,-0.045989990234375,-0.237335205078125,-0.9545745849609375
2024-06-20T17:51:14.306+02:00,4334.038934875,-0.0500335693359375,-0.2373199462890625,-0.953948974609375
2024-06-20T17:51:14.306+02:00,4334.048992875,-0.0514068603515625,-0.241363525390625,-0.95343017578125
2024-06-20T17:51:14.306+02:00,4334.059049875001,-0.0533599853515625,-0.2419891357421875,-0.9535980224609375
2024-06-20T17:51:14.307+02:00,4334.069107875001,-0.05389404296875,-0.2358551025390625,-0.949554443359375
2024-06-20T17:51:14.307+02:00,4334.079164875,-0.0563507080078125,-0.231201171875,-0.94830322265625
2024-06-20T17:51:14.307+02:00,4334.089223,-0.048583984375,-0.232666015625,-0.948699951171875
2024-06-20T17:51:14.307+02:00,4334.099281000001,-0.0522003173828125,-0.2297515869140625,-0.9523468017578125
2024-06-20T17:51:14.307+02:00,4334.109338,-0.0535125732421875,-0.22210693359375,-0.9618682861328125
2024-06-20T17:51:14.308+02:00,4334.119396,-0.0458984375,-0.2220001220703125,-0.974700927734375
2024-06-20T17:51:14.308+02:00,4334.129453,-0.04736328125,-0.22247314453125,-0.9768829345703125
2024-06-20T17:51:14.308+02:00,4334.139511,-0.045745849609375,-0.2177581787109375,-0.976593017578125
2024-06-20T17:51:14.308+02:00,4334.149568,-0.0517730712890625,-0.212005615234375,-0.9759521484375
2024-06-20T17:51:14.309+02:00,4334.159626000001,-0.050140380859375,-0.2111053466796875,-0.975341796875
2024-06-20T17:51:14.309+02:00,4334.169683,-0.052581787109375,-0.213226318359375,-0.9657745361328125
2024-06-20T17:51:14.309+02:00,4334.179741,-0.0589447021484375,-0.212493896484375,-0.972747802734375
2024-06-20T17:51:14.309+02:00,4334.189798,-0.0568084716796875,-0.2145538330078125,-0.9750518798828125
2024-06-20T17:51:14.309+02:00,4334.199855,-0.054229736328125,-0.21942138671875,-0.97589111328125
2024-06-20T17:51:14.310+02:00,4334.209913000001,-0.0455169677734375,-0.2303009033203125,-0.9700164794921875
