,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),label
32,2024-04-17T12:59:27.687+02:00,126108.7867165417,-0.0653533935546875,-0.18896484375,-0.98394775390625,126108.7368265417,-0.0588671904726324,-0.0673714470712436,0.1993960350086325,-0.0027827357407659,0.0042880643159151,-0.0080780033022165,0.0042800679802894,-0.0055358260869979,-0.0072362422943115,XArbitraryZVertical,0.0984471440181539,-0.036425121928506,-0.0326173469111671,0.9939403980150688,-0.0659866333007812,-0.1980773657560349,-0.9779627323150636,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
33,2024-04-17T12:59:27.722+02:00,126108.8216385417,-0.0673675537109375,-0.2097930908203125,-0.98248291015625,126108.7966945417,-0.0589729739569529,-0.0669769929458036,0.1988473365249441,0.0013812051620334,0.0063810795545578,-0.0148620633408427,-0.0012711659073829,0.0078270733356475,-0.0069341659545898,XArbitraryZVertical,0.0981789128768618,-0.0362271653981823,-0.0326421685519984,0.9939733488652682,-0.0656081289052963,-0.1975395083427429,-0.9780969619750975,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
34,2024-04-17T12:59:27.757+02:00,126108.8565615417,-0.068328857421875,-0.1943817138671875,-0.991851806640625,126108.7966945417,-0.0589729739569529,-0.0669769929458036,0.1988473365249441,0.0013812051620334,0.0063810795545578,-0.0148620633408427,-0.0012711659073829,0.0078270733356475,-0.0069341659545898,XArbitraryZVertical,0.0981789128768618,-0.0362271653981823,-0.0326421685519984,0.9939733488652682,-0.0656081289052963,-0.1975395083427429,-0.9780969619750975,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
35,2024-04-17T12:59:27.792+02:00,126108.8914845417,-0.0673370361328125,-0.199615478515625,-0.9930267333984376,126108.8565615417,-0.0598130207841513,-0.0665078610087672,0.198080251733017,-0.0058778617531061,0.0004879608750343,-0.0086969984695315,-0.0023608431220054,-0.0018513202667236,-0.0122762322425842,XArbitraryZVertical,0.097790129439151,-0.0360251069163827,-0.0330250835185388,0.9940063559115748,-0.0651593133807182,-0.196787491440773,-0.9782785773277284,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
36,2024-04-17T12:59:27.827+02:00,126108.9264075417,-0.06634521484375,-0.19464111328125,-0.9840850830078124,126108.9164295417,-0.0601394816502055,-0.0667201849985381,0.1979954195583279,-0.0049078054726123,-0.0060790702700614,-0.000567318405956,-0.0019231364130973,-0.0058560073375701,-0.0121971368789672,XArbitraryZVertical,0.0977385487511469,-0.0361454628749924,-0.0331964325906226,0.99400140628181,-0.0653681382536888,-0.196704313158989,-0.9782813787460328,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
37,2024-04-17T12:59:27.862+02:00,126108.9613295417,-0.0645751953125,-0.210479736328125,-0.9860382080078124,126108.9164295417,-0.0601394816502055,-0.0667201849985381,0.1979954195583279,-0.0049078054726123,-0.0060790702700614,-0.000567318405956,-0.0019231364130973,-0.0058560073375701,-0.0121971368789672,XArbitraryZVertical,0.0977385487511469,-0.0361454628749924,-0.0331964325906226,0.99400140628181,-0.0653681382536888,-0.196704313158989,-0.9782813787460328,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
38,2024-04-17T12:59:27.897+02:00,126108.9962525417,-0.0662841796875,-0.2014312744140625,-0.9871063232421876,126108.9762965417,-0.0604724326967501,-0.0667994014821706,0.1977975061160901,-0.0158839803189039,-0.0071068033576011,-0.0089629720896482,0.0023683756589889,-0.0102767646312713,-0.0080436468124389,XArbitraryZVertical,0.0976328254379175,-0.0361984545901497,-0.0333627883181292,0.9940043033687151,-0.0654482319951057,-0.1965102553367615,-0.978314995765686,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
39,2024-04-17T12:59:27.932+02:00,126109.0311755417,-0.063201904296875,-0.1925048828125,-0.990814208984375,126108.9762965417,-0.0604724326967501,-0.0667994014821706,0.1977975061160901,-0.0158839803189039,-0.0071068033576011,-0.0089629720896482,0.0023683756589889,-0.0102767646312713,-0.0080436468124389,XArbitraryZVertical,0.0976328254379175,-0.0361984545901497,-0.0333627883181292,0.9940043033687151,-0.0654482319951057,-0.1965102553367615,-0.978314995765686,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
40,2024-04-17T12:59:27.967+02:00,126109.0660985417,-0.0701751708984375,-0.205291748046875,-0.994964599609375,126109.0361645417,-0.0609913659309112,-0.0675234799103464,0.1978806858396421,0.0165471080690622,-0.0137607501819729,-0.0079806074500083,0.0029535666108131,0.0040870308876037,-0.0125631690025329,XArbitraryZVertical,0.097652596171307,-0.0365847699605252,-0.0336573092277124,0.9939783220967476,-0.0661554858088493,-0.1965918242931366,-0.978251039981842,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
41,2024-04-17T12:59:28.001+02:00,126109.1010205417,-0.0627899169921875,-0.19549560546875,-0.9809112548828124,126109.0960315417,-0.0613831271734685,-0.0671486006413094,0.198656840456401,0.0104244127869606,0.0151384286582469,6.404123269021511e-05,0.0013711228966712,0.0013079494237899,-0.0039018988609313,XArbitraryZVertical,0.0980375876396847,-0.0364281439747624,-0.033845487055198,0.9939397446806102,-0.0657785013318061,-0.1973527669906616,-0.9781232476234436,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
42,2024-04-17T12:59:28.045+02:00,126109.1359435417,-0.0657501220703125,-0.192718505859375,-0.983062744140625,126109.0960315417,-0.0613831271734685,-0.0671486006413094,0.198656840456401,0.0104244127869606,0.0151384286582469,6.404123269021511e-05,0.0013711228966712,0.0013079494237899,-0.0039018988609313,XArbitraryZVertical,0.0980375876396847,-0.0364281439747624,-0.033845487055198,0.9939397446806102,-0.0657785013318061,-0.1973527669906616,-0.9781232476234436,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,735044367.7897586,0,-0.2399998,99.66225,
