loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2024-04-18T12:49:13.253+02:00,12950.308528875,-0.0080413818359375,0.3885345458984375,-1.130691528320312,12950.298550875,-0.1175500644236487,0.01571702178565517,0.002118340066071308,-0.3612333834171295,-0.158223882317543,-0.1134320870041847,0.009582720696926117,0.3788426220417023,-0.0798833966255188,XArbitraryZVertical,0.001518921387010957,0.007782640386057881,-0.05873103748136238,0.9982424357656363,0.01571633853018284,-0.002118338597938418,-0.9998742341995239,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.288+02:00,12950.343450875,0.020294189453125,0.4550323486328125,-1.178054809570312,12950.298550875,-0.1175500644236487,0.01571702178565517,0.002118340066071308,-0.3612333834171295,-0.158223882317543,-0.1134320870041847,0.009582720696926117,0.3788426220417023,-0.0798833966255188,XArbitraryZVertical,0.001518921387010957,0.007782640386057881,-0.05873103748136238,0.9982424357656363,0.01571633853018284,-0.002118338597938418,-0.9998742341995239,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.323+02:00,12950.378373875,-0.065948486328125,0.251495361328125,-1.03143310546875,12950.358417875,-0.1116556144576539,0.01275239257315164,-0.01285540870237175,-0.03512045368552208,-0.05227369070053101,0.3427720367908478,-5.569122731685638e-05,0.4137960076332092,-0.1645621061325073,XArbitraryZVertical,-0.006061740558432584,0.006724735433767646,-0.05583743853228577,0.9983989335794194,0.01275099348276854,0.0128550548106432,-0.9998360872268677,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.358+02:00,12950.413295875,-0.087310791015625,0.1811981201171875,-1.101882934570312,12950.358417875,-0.1116556144576539,0.01275239257315164,-0.01285540870237175,-0.03512045368552208,-0.05227369070053101,0.3427720367908478,-5.569122731685638e-05,0.4137960076332092,-0.1645621061325073,XArbitraryZVertical,-0.006061740558432584,0.006724735433767646,-0.05583743853228577,0.9983989335794194,0.01275099348276854,0.0128550548106432,-0.9998360872268677,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.393+02:00,12950.448217875,-0.004150390625,0.23004150390625,-1.078338623046875,12950.418284875,-0.09509017413409436,0.006244253665683388,-0.006314415288776068,0.2518006265163422,0.1140070930123329,0.1671651750802994,-0.1049074307084084,0.1668118983507156,-0.118279755115509,XArbitraryZVertical,-0.003005234118765892,0.003268629959315268,-0.0475365500801056,0.9988597072413778,0.006244088523089886,0.006314373109489679,-0.9999605417251587,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.428+02:00,12950.483140875,0.0127716064453125,0.1881561279296875,-0.979095458984375,12950.478151875,-0.07889123669063623,0.01538660909818914,-0.005728794232703623,-0.10744459182024,0.2989039719104767,0.4236776232719421,0.003565657883882523,0.2508325576782227,-0.09750109910964966,XArbitraryZVertical,-0.002558696124296964,0.007800167852083513,-0.03945608034977869,0.9991875841652733,0.01538574974983931,0.005728763062506914,-0.9998652338981628,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.463+02:00,12950.518062875,0.0305938720703125,0.164581298828125,-1.022018432617188,12950.478151875,-0.07889123669063623,0.01538660909818914,-0.005728794232703623,-0.10744459182024,0.2989039719104767,0.4236776232719421,0.003565657883882523,0.2508325576782227,-0.09750109910964966,XArbitraryZVertical,-0.002558696124296964,0.007800167852083513,-0.03945608034977869,0.9991875841652733,0.01538574974983931,0.005728763062506914,-0.9998652338981628,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.498+02:00,12950.552985875,0.0699920654296875,0.1446990966796875,-0.9068450927734375,12950.538018875,-0.05784609901664055,0.02850218993013714,-0.0107939767426149,0.06071140244603157,0.2465643286705017,0.3300097286701202,0.02359682880342007,0.1579684913158417,0.002144873142242432,XArbitraryZVertical,-0.004982049336878327,0.01440050361978012,-0.02899253666981635,0.9994634949395967,0.02849667146801949,0.01079376693814993,-0.9995356202125549,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.533+02:00,12950.587907875,0.0907440185546875,0.1718902587890625,-1.079879760742188,12950.538018875,-0.05784609901664055,0.02850218993013714,-0.0107939767426149,0.06071140244603157,0.2465643286705017,0.3300097286701202,0.02359682880342007,0.1579684913158417,0.002144873142242432,XArbitraryZVertical,-0.004982049336878327,0.01440050361978012,-0.02899253666981635,0.9994634949395967,0.02849667146801949,0.01079376693814993,-0.9995356202125549,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.568+02:00,12950.622829875,0.116180419921875,0.0988311767578125,-1.007949829101562,12950.597885875,-0.04100688110400823,0.03119858666863262,-0.008381699266433654,0.1635331660509109,0.07569630444049835,0.3043206036090851,0.05955158174037933,0.1635086983442307,-0.08040148019790649,XArbitraryZVertical,-0.003869645589125412,0.01568115451300503,-0.02056468639687008,0.999658095170621,0.03119242936372757,0.008381601423025131,-0.999478280544281,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.603+02:00,12950.657752875,0.109588623046875,-0.0363006591796875,-0.9899749755859375,12950.597885875,-0.04100688110400823,0.03119858666863262,-0.008381699266433654,0.1635331660509109,0.07569630444049835,0.3043206036090851,0.05955158174037933,0.1635086983442307,-0.08040148019790649,XArbitraryZVertical,-0.003869645589125412,0.01568115451300503,-0.02056468639687008,0.999658095170621,0.03119242936372757,0.008381601423025131,-0.999478280544281,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.637+02:00,12950.692674875,-0.06292724609375,-0.3644866943359375,-0.783355712890625,12950.657752875,-0.01474418961332489,0.03984324913932775,-0.003668899708070687,0.07129053771495819,0.07072936743497849,0.5213144421577454,0.05248323082923889,-0.01084047649055719,0.02132487297058105,XArbitraryZVertical,-0.00168718211266524,0.0199332522280621,-0.007407094315769002,0.9997724884395839,0.03983243927359581,0.003668891498818994,-0.9991996288299561,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.672+02:00,12950.727596875,0.0186614990234375,-0.3175506591796875,-1.010452270507812,12950.717618875,0.009200161466170467,0.03870960989003813,0.008804652308735764,-0.060319684445858,0.05015603452920914,0.22886922955513,-0.06877352297306061,-0.368636816740036,0.1285609006881714,XArbitraryZVertical,0.004312413873116279,0.01937345129850507,0.004684358006189044,0.9997920469366728,0.03869844228029251,-0.008804538287222385,-0.9992121458053589,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.707+02:00,12950.762519875,-0.0394287109375,-0.39666748046875,-0.9274444580078125,12950.717618875,0.009200161466170467,0.03870960989003813,0.008804652308735764,-0.060319684445858,0.05015603452920914,0.22886922955513,-0.06877352297306061,-0.368636816740036,0.1285609006881714,XArbitraryZVertical,0.004312413873116279,0.01937345129850507,0.004684358006189044,0.9997920469366728,0.03869844228029251,-0.008804538287222385,-0.9992121458053589,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.742+02:00,12950.797441875,-6.103515625e-05,-0.3926239013671875,-1.080810546875,12950.777485875,0.0265600839556492,0.06074929243416016,-0.01073168761096474,-0.2207759767770767,0.1695438176393509,0.1940129697322845,-0.0974821150302887,-0.4071395099163055,0.04138702154159546,XArbitraryZVertical,-0.005766166240550105,0.03029563421002275,0.01311038830644629,0.9994384652748389,0.06070843711495399,0.0107314819470048,-0.998097836971283,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.777+02:00,12950.832363875,0.0136566162109375,-0.373626708984375,-1.079452514648438,12950.777485875,0.0265600839556492,0.06074929243416016,-0.01073168761096474,-0.2207759767770767,0.1695438176393509,0.1940129697322845,-0.0974821150302887,-0.4071395099163055,0.04138702154159546,XArbitraryZVertical,-0.005766166240550105,0.03029563421002275,0.01311038830644629,0.9994384652748389,0.06070843711495399,0.0107314819470048,-0.998097836971283,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.812+02:00,12950.86728629167,0.03277587890625,-0.3228912353515625,-1.032073974609375,12950.837352875,0.02885320496012359,0.0603366048581129,-0.007927199656012043,-0.002762958873063326,0.03503952920436859,-0.06688626110553741,-0.04799952730536461,-0.3769761323928833,-0.06885236501693726,XArbitraryZVertical,-0.004396514984881379,0.0301031962586321,0.01429987970953226,0.9994348742557733,0.06029810756444931,0.007927116937935352,-0.9981489181518555,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.847+02:00,12950.90220829167,0.02288818359375,-0.3213958740234375,-0.98785400390625,12950.89721929167,0.02358002249867111,0.06012324185529789,-0.001671956119420346,0.271589457988739,-0.1131482869386673,-0.1844737678766251,-0.0440041795372963,-0.3300105333328247,0.01064294576644897,XArbitraryZVertical,-0.001189907383574717,0.03004514343625193,0.01175928230298886,0.9994786234124238,0.0600869432091713,0.001671955338679254,-0.998191773891449,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.882+02:00,12950.93713029167,0.05047607421875,-0.218658447265625,-0.9967041015625,12950.89721929167,0.02358002249867111,0.06012324185529789,-0.001671956119420346,0.271589457988739,-0.1131482869386673,-0.1844737678766251,-0.0440041795372963,-0.3300105333328247,0.01064294576644897,XArbitraryZVertical,-0.001189907383574717,0.03004514343625193,0.01175928230298886,0.9994786234124238,0.0600869432091713,0.001671955338679254,-0.998191773891449,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.917+02:00,12950.97205329167,0.0529937744140625,-0.1500091552734375,-1.160751342773438,12950.95708629167,0.006247160146209283,0.04345728177060338,0.01408628019254448,0.2494077533483505,-0.2749498188495636,-0.2802255749702454,0.01623782142996788,-0.147245317697525,-0.05786693096160889,XArbitraryZVertical,0.006973520967941214,0.02174828077481405,0.003275784024483022,0.9997337843259724,0.04343929514288902,-0.01408581435680389,-0.9989567399024963,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.961+02:00,12951.00697529167,0.0564117431640625,-0.1873626708984375,-1.013015747070312,12950.95708629167,0.006247160146209283,0.04345728177060338,0.01408628019254448,0.2494077533483505,-0.2749498188495636,-0.2802255749702454,0.01623782142996788,-0.147245317697525,-0.05786693096160889,XArbitraryZVertical,0.006973520967941214,0.02174828077481405,0.003275784024483022,0.9997337843259724,0.04343929514288902,-0.01408581435680389,-0.9989567399024963,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:13.987+02:00,12951.04189729167,0.0323028564453125,-0.195068359375,-1.036285400390625,12951.01695329167,-0.008875943901183309,0.03499332719520657,0.03959309160943412,0.3995907008647919,-0.2720952332019806,-0.2167273908853531,0.02145297080278397,-0.1477798819541931,-0.01441115140914917,XArbitraryZVertical,0.01986965886290012,0.01740433392959841,-0.004090078945372276,0.9996426826857687,0.03495876863598824,-0.0395827479660511,-0.9986045956611633,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.022+02:00,12951.07682029167,0.02410888671875,-0.22735595703125,-0.9349517822265625,12951.01695329167,-0.008875943901183309,0.03499332719520657,0.03959309160943412,0.3995907008647919,-0.2720952332019806,-0.2167273908853531,0.02145297080278397,-0.1477798819541931,-0.01441115140914917,XArbitraryZVertical,0.01986965886290012,0.01740433392959841,-0.004090078945372276,0.9996426826857687,0.03495876863598824,-0.0395827479660511,-0.9986045956611633,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.056+02:00,12951.11174229167,-0.0020751953125,-0.191253662109375,-1.014556884765625,12951.07682029167,-0.02015628467189855,0.02997557116777457,0.04991568407373474,0.04648346081376076,0.2003006339073181,-0.07400999963283539,0.006534747779369354,-0.1622937172651291,0.006408214569091797,XArbitraryZVertical,0.02510217435035776,0.01473032575203424,-0.009699710453973507,0.9995293162416743,0.0299337524920702,-0.04989495873451233,-0.9983057975769043,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.091+02:00,12951.14666429167,0.078643798828125,-0.09326171875,-0.9459381103515625,12951.13668729167,-0.03970503168317777,0.0301989394179709,0.04999769345212458,0.09525565803050995,0.1292558908462524,-0.3361601233482361,-0.00668860599398613,-0.07239858061075211,-0.05053311586380005,XArbitraryZVertical,0.02528810624221567,0.0145950547090751,-0.01946540569122295,0.9993841065660806,0.03015661798417568,-0.04997686669230461,-0.9982950091362,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.126+02:00,12951.18158729167,-0.0088348388671875,-0.1495208740234375,-0.7910919189453125,12951.13668729167,-0.03970503168317777,0.0301989394179709,0.04999769345212458,0.09525565803050995,0.1292558908462524,-0.3361601233482361,-0.00668860599398613,-0.07239858061075211,-0.05053311586380005,XArbitraryZVertical,0.02528810624221567,0.0145950547090751,-0.01946540569122295,0.9993841065660806,0.03015661798417568,-0.04997686669230461,-0.9982950091362,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.161+02:00,12951.21650929167,-0.0125579833984375,-0.026519775390625,-1.03704833984375,12951.19655429167,-0.05153230748180063,0.02835064459828657,0.03316794821079879,-0.6284438967704773,-0.2943867444992065,-0.2845917642116547,-0.05906246602535248,-0.09347078204154968,0.2153569459915161,XArbitraryZVertical,0.01694118494683654,0.01374099877266463,-0.02552218600434662,0.9994362227522073,0.02833125554025173,-0.03316186740994453,-0.9990483522415161,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.196+02:00,12951.25143229167,-0.007568359375,0.13287353515625,-0.88214111328125,12951.19655429167,-0.05153230748180063,0.02835064459828657,0.03316794821079879,-0.6284438967704773,-0.2943867444992065,-0.2845917642116547,-0.05906246602535248,-0.09347078204154968,0.2153569459915161,XArbitraryZVertical,0.01694118494683654,0.01374099877266463,-0.02552218600434662,0.9994362227522073,0.02833125554025173,-0.03316186740994453,-0.9990483522415161,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.231+02:00,12951.28635429167,0.0031280517578125,0.2843170166015625,-0.9767913818359375,12951.25642029167,-0.07215838835600237,0.0217383613159378,0.01607595507398324,-0.3810859024524689,-0.1647257208824158,-0.3610011339187622,-0.03023299388587475,0.1254197955131531,0.1022804379463196,XArbitraryZVertical,0.008424230632027376,0.01057162099428192,-0.03598076167513897,0.9992611393384122,0.02173384092748165,-0.01607526279985905,-0.9996345639228821,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.266+02:00,12951.32127629167,0.02374267578125,0.3961639404296875,-1.227462768554688,12951.31628729167,-0.08728329484353267,-0.006896817695291282,-0.005844500097325724,-0.0902983546257019,-0.4877799451351166,-0.252562552690506,0.02877773903310299,0.3642269968986511,-0.1759288907051086,XArbitraryZVertical,-0.003069891405806748,-0.003317613301099773,-0.04361727898574618,0.9990381651133111,-0.006896645296365023,0.005844466853886843,-0.9999591112136841,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.301+02:00,12951.35619929167,-0.015655517578125,0.300628662109375,-1.147445678710938,12951.31628729167,-0.08728329484353267,-0.006896817695291282,-0.005844500097325724,-0.0902983546257019,-0.4877799451351166,-0.252562552690506,0.02877773903310299,0.3642269968986511,-0.1759288907051086,XArbitraryZVertical,-0.003069891405806748,-0.003317613301099773,-0.04361727898574618,0.9990381651133111,-0.006896645296365023,0.005844466853886843,-0.9999591112136841,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.336+02:00,12951.39112129167,-0.0326690673828125,0.31793212890625,-1.07183837890625,12951.37615429167,-0.09549168268010572,-0.02911296228118569,-0.000877273301256504,0.04401417821645737,-0.1594612598419189,-0.01907670497894287,0.005610290914773941,0.3033372461795807,-0.1451995372772217,XArbitraryZVertical,-0.001132812913715254,-0.0145184432528935,-0.04771625977896952,0.9987548610262932,-0.02910883910953999,0.0008772732107900083,-0.9995758533477783,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.371+02:00,12951.42604329167,-0.0788116455078125,0.2214202880859375,-1.047576904296875,12951.37615429167,-0.09549168268010572,-0.02911296228118569,-0.000877273301256504,0.04401417821645737,-0.1594612598419189,-0.01907670497894287,0.005610290914773941,0.3033372461795807,-0.1451995372772217,XArbitraryZVertical,-0.001132812913715254,-0.0145184432528935,-0.04771625977896952,0.9987548610262932,-0.02910883910953999,0.0008772732107900083,-0.9995758533477783,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.406+02:00,12951.46096529167,-0.0876617431640625,0.1961669921875,-1.0970458984375,12951.43602129167,-0.09100990518605039,-0.03118327681637853,0.003724071409004065,0.1351649016141891,0.01489598676562309,0.1059375926852226,-0.04763364791870117,0.2251444011926651,-0.04806995391845703,XArbitraryZVertical,0.001150659058227959,-0.01565953183324695,-0.04551264052152527,0.9988404030018975,-0.03117800690233707,-0.003724062815308571,-0.9995068907737732,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.447+02:00,12951.49588829167,-0.03778076171875,0.228759765625,-1.033599853515625,12951.43602129167,-0.09100990518605039,-0.03118327681637853,0.003724071409004065,0.1351649016141891,0.01489598676562309,0.1059375926852226,-0.04763364791870117,0.2251444011926651,-0.04806995391845703,XArbitraryZVertical,0.001150659058227959,-0.01565953183324695,-0.04551264052152527,0.9988404030018975,-0.03117800690233707,-0.003724062815308571,-0.9995068907737732,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.476+02:00,12951.53081029167,-0.0007781982421875,0.1842041015625,-1.019424438476562,12951.49588829167,-0.08448344676140704,-0.01746452736152116,0.01106115329374377,0.03140748292207718,0.3691252768039703,0.1305384635925293,-0.02625386975705624,0.22834612429142,-0.06219488382339478,XArbitraryZVertical,0.005156658189406061,-0.008957770820094088,-0.04227515461941268,0.9990525908472752,-0.01746257208287716,-0.01106092799454927,-0.9997863173484802,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.510+02:00,12951.56573329167,-0.0148468017578125,0.1418914794921875,-0.99346923828125,12951.55575529167,-0.07295714780900164,-0.007223530915957696,0.01519296089560784,0.1881876289844513,0.09467976540327072,0.1991365104913712,-0.001001862343400717,0.1544441282749176,-0.02859914302825928,XArbitraryZVertical,0.007459584919709124,-0.003886293182817787,-0.03649660937654858,0.999298454661892,-0.007222634274512529,-0.01519237644970417,-0.9998584985733032,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
2024-04-18T12:49:14.546+02:00,12951.60065529167,0.0125579833984375,0.1103057861328125,-0.9730377197265625,12951.55575529167,-0.07295714780900164,-0.007223530915957696,0.01519296089560784,0.1881876289844513,0.09467976540327072,0.1991365104913712,-0.001001862343400717,0.1544441282749176,-0.02859914302825928,XArbitraryZVertical,0.007459584919709124,-0.003886293182817787,-0.03649660937654858,0.999298454661892,-0.007222634274512529,-0.01519237644970417,-0.9998584985733032,0,0,0,-1,-1,12946.5868005,unknown,2,2024-04-18T12:49:09.530+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130152.139055,0,-54.71001,100.9381
