,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label
1082,2024-07-02T10:34:26.250+02:00,1847.785656375,-0.6321258544921875,0.7701263427734375,-0.29913330078125,
1083,2024-07-02T10:34:26.270+02:00,1847.805627375,-0.5960845947265625,0.769622802734375,-0.3265838623046875,
1084,2024-07-02T10:34:26.289+02:00,1847.825598375,-0.5840606689453125,0.64813232421875,-0.3955535888671875,
1085,2024-07-02T10:34:26.309+02:00,1847.845570375,-0.599822998046875,0.5906219482421875,-0.4166717529296875,
1086,2024-07-02T10:34:26.329+02:00,1847.865541375,-0.5921630859375,0.6873931884765625,-0.4413299560546875,
1087,2024-07-02T10:34:26.349+02:00,1847.885510375,-0.5449066162109375,0.7403564453125,-0.412841796875,
1088,2024-07-02T10:34:26.369+02:00,1847.905481375,-0.556610107421875,0.7571563720703125,-0.4535369873046875,
1089,2024-07-02T10:34:26.389+02:00,1847.925452375,-0.5817718505859375,0.734039306640625,-0.4734039306640625,
1090,2024-07-02T10:34:26.409+02:00,1847.945421375,-0.599212646484375,0.7557830810546875,-0.5180206298828125,
1091,2024-07-02T10:34:26.429+02:00,1847.965393375,-0.5897216796875,0.893646240234375,-0.5191802978515625,
1092,2024-07-02T10:34:26.449+02:00,1847.985364375,-0.5518951416015625,0.92578125,-0.5970001220703125,
1093,2024-07-02T10:34:26.469+02:00,1848.005335375,-0.4828643798828125,0.8538818359375,-0.658843994140625,
1094,2024-07-02T10:34:26.489+02:00,1848.025306375,-0.4642486572265625,0.8579254150390625,-0.7515106201171875,
1095,2024-07-02T10:34:26.509+02:00,1848.045277375,-0.4661865234375,1.093154907226562,-0.874298095703125,
1096,2024-07-02T10:34:26.529+02:00,1848.065249375,-0.4234161376953125,1.304824829101562,-1.022552490234375,
1097,2024-07-02T10:34:26.549+02:00,1848.085223375,-0.3650360107421875,1.461273193359375,-1.11102294921875,
1098,2024-07-02T10:34:26.569+02:00,1848.105197375,-0.334075927734375,1.2457275390625,-1.268966674804688,
1099,2024-07-02T10:34:26.589+02:00,1848.125171375,-0.3597412109375,1.357467651367188,-1.40380859375,
1100,2024-07-02T10:34:26.609+02:00,1848.145143375,-0.345062255859375,1.6566162109375,-1.452957153320312,
